id,day,plant,machine_id,shift,dt,description,category,reason_code
345310,2020-12-03,ventilation,4,1,390,SHEAR,Shear,No Operator
345311,2020-12-03,ventilation,4,1,15,SHEAR,Shear,Set Up
345312,2020-12-03,ventilation,4,1,15,SHEAR,Shear,Operator PM
345313,2020-12-03,ventilation,4,1,240,SHEAR,Shear,No Operator
345314,2020-12-03,ventilation,8,1,330,255,Turret Press,No Operator
345315,2020-12-03,ventilation,8,1,15,255,Turret Press,Operator PM
345316,2020-12-03,ventilation,35,1,15,PULSAR 2415 LASER,Laser,Set Up
345317,2020-12-03,ventilation,35,1,15,PULSAR 2415 LASER,Laser,Load Material
345318,2020-12-03,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
345319,2020-12-03,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
345320,2020-12-03,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
345321,2020-12-03,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
345322,2020-12-03,ventilation,35,1,5,PULSAR 2415 LASER,Laser,Set Up
345323,2020-12-03,ventilation,35,1,15,PULSAR 2415 LASER,Laser,Operator PM
345324,2020-12-03,ventilation,40,1,10,357 QUEEN,Turret Press,Set Up
345325,2020-12-03,ventilation,40,1,10,357 QUEEN,Turret Press,Set Up
345326,2020-12-03,ventilation,40,1,10,357 QUEEN,Turret Press,Set Up
345327,2020-12-03,ventilation,40,1,10,357 QUEEN,Turret Press,Set Up
345328,2020-12-03,ventilation,40,1,5,357 QUEEN,Turret Press,Tool Change(dull)
345329,2020-12-03,ventilation,40,1,10,357 QUEEN,Turret Press,Set Up
345330,2020-12-03,ventilation,40,1,15,357 QUEEN,Turret Press,Set Up
345331,2020-12-03,ventilation,40,1,15,357 QUEEN,Turret Press,Operator PM
345332,2020-12-03,ventilation,45,1,15,150 TON PRESS,Stamping Press,Operator PM
345333,2020-12-03,ventilation,45,1,180,150 TON PRESS,Stamping Press,No Operator
345334,2020-12-03,ventilation,45,1,10,150 TON PRESS,Stamping Press,Set Up
345335,2020-12-03,ventilation,57,1,10,KUHLMEYER SANDER,Sander,Operator PM
345336,2020-12-03,ventilation,59,1,10,KUHLMEYER SANDER,Sander,Operator PM
345337,2020-12-03,ventilation,60,1,20,LORS SPOTWELDER,Spotwelder,Set Up
345338,2020-12-03,ventilation,60,1,15,LORS SPOTWELDER,Spotwelder,Operator PM
345339,2020-12-03,ventilation,62,1,15,G & P SANDER,Sander,Operator PM
345340,2020-12-03,ventilation,68,1,21,FBD8025E PRESS BRAKE,Press Brake,Set Up
345341,2020-12-03,ventilation,68,1,12,FBD8025E PRESS BRAKE,Press Brake,Set Up
345342,2020-12-03,ventilation,68,1,15,FBD8025E PRESS BRAKE,Press Brake,Set Up
345343,2020-12-03,ventilation,68,1,12,FBD8025E PRESS BRAKE,Press Brake,Set Up
345344,2020-12-03,ventilation,68,1,11,FBD8025E PRESS BRAKE,Press Brake,Operator PM
345345,2020-12-03,ventilation,71,1,30,FBD8025E PRESS BRAKE,Press Brake,Set Up
345346,2020-12-03,ventilation,71,1,15,FBD8025E PRESS BRAKE,Press Brake,Operator PM
345347,2020-12-03,ventilation,74,1,10,HFB8025 PRESS BRAKE,Press Brake,Set Up
345348,2020-12-03,ventilation,74,1,60,HFB8025 PRESS BRAKE,Press Brake,No Operator
345349,2020-12-03,ventilation,74,1,10,HFB8025 PRESS BRAKE,Press Brake,Set Up
345350,2020-12-03,ventilation,74,1,150,HFB8025 PRESS BRAKE,Press Brake,No Operator
345351,2020-12-03,ventilation,74,1,10,HFB8025 PRESS BRAKE,Press Brake,Set Up
345352,2020-12-03,ventilation,74,1,15,HFB8025 PRESS BRAKE,Press Brake,Operator PM
345353,2020-12-03,ventilation,77,1,25,FBD8025NT PRESS BRAKE,Press Brake,Set Up
345354,2020-12-03,ventilation,77,1,5,FBD8025NT PRESS BRAKE,Press Brake,Operator PM
345355,2020-12-03,ventilation,83,1,180,RAS FLEXIBEND,Custom,No Operator
345356,2020-12-03,ventilation,83,1,10,RAS FLEXIBEND,Custom,Set Up
345357,2020-12-03,ventilation,83,1,120,RAS FLEXIBEND,Custom,No Operator
345358,2020-12-03,ventilation,83,1,10,RAS FLEXIBEND,Custom,Set Up
345359,2020-12-03,ventilation,83,1,10,RAS FLEXIBEND,Custom,Set Up
345360,2020-12-03,ventilation,83,1,15,RAS FLEXIBEND,Custom,Operator PM
345361,2020-12-03,ventilation,102,1,15,APELIO PUNCH\LASER COMBO,Turret Press,Set Up
345362,2020-12-03,ventilation,102,1,10,APELIO PUNCH\LASER COMBO,Turret Press,Tool Change(special)
345363,2020-12-03,ventilation,102,1,315,APELIO PUNCH\LASER COMBO,Turret Press,No Operator
345364,2020-12-03,ventilation,102,1,15,APELIO PUNCH\LASER COMBO,Turret Press,Operator PM
345365,2020-12-03,ventilation,107,1,47,HDS 8025NT,Press Brake,Set Up
345366,2020-12-03,ventilation,107,1,5,HDS 8025NT,Press Brake,Operator PM
345367,2020-12-03,ventilation,112,1,20,Tool Crib,Tool sharpener,Operator PM
345368,2020-12-03,ventilation,113,1,20,Tool Crib,Tool sharpener,Operator PM
345369,2020-12-03,ventilation,115,1,20,Welder,Welder,Set Up
345370,2020-12-03,ventilation,115,1,420,Welder,Welder,No Operator
345371,2020-12-03,ventilation,115,1,15,Welder,Welder,Operator PM
345372,2020-12-03,ventilation,123,1,15,MILLER WELDER,Welder,Operator PM
345373,2020-12-03,ventilation,126,1,30,MILLER WELDER,Welder,Operator PM
