id,day,plant,machine_id,shift,dt,description,category,reason_code
423938,2021-07-06,ventilation,4,1,480,SHEAR,Shear,No Operator
423939,2021-07-06,ventilation,4,1,15,SHEAR,Shear,Operator PM
423940,2021-07-06,ventilation,8,1,15,255,Turret Press,Set Up
423941,2021-07-06,ventilation,8,1,15,255,Turret Press,Operator PM
423942,2021-07-06,ventilation,24,1,10,357 QUEEN,Turret Press,Set Up
423943,2021-07-06,ventilation,24,1,5,357 QUEEN,Turret Press,Set Up
423944,2021-07-06,ventilation,24,1,15,357 QUEEN,Turret Press,Tool Change(dull)
423945,2021-07-06,ventilation,24,1,10,357 QUEEN,Turret Press,Set Up
423946,2021-07-06,ventilation,24,1,10,357 QUEEN,Turret Press,Set Up
423947,2021-07-06,ventilation,24,1,5,357 QUEEN,Turret Press,Set Up
423948,2021-07-06,ventilation,24,1,15,357 QUEEN,Turret Press,Operator PM
423949,2021-07-06,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
423950,2021-07-06,ventilation,35,1,5,PULSAR 2415 LASER,Laser,Set Up
423951,2021-07-06,ventilation,35,1,5,PULSAR 2415 LASER,Laser,Load Material
423952,2021-07-06,ventilation,35,1,2,PULSAR 2415 LASER,Laser,Set Up
423953,2021-07-06,ventilation,35,1,3,PULSAR 2415 LASER,Laser,Load Material
423954,2021-07-06,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
423955,2021-07-06,ventilation,35,1,15,PULSAR 2415 LASER,Laser,Operator PM
423956,2021-07-06,ventilation,40,1,600,357 QUEEN,Turret Press,No Operator
423957,2021-07-06,ventilation,40,1,15,357 QUEEN,Turret Press,Operator PM
423958,2021-07-06,ventilation,45,1,20,150 TON PRESS,Stamping Press,Operator PM
423959,2021-07-06,ventilation,45,1,30,150 TON PRESS,Stamping Press,No Operator
423960,2021-07-06,ventilation,45,1,5,150 TON PRESS,Stamping Press,Set Up
423961,2021-07-06,ventilation,57,1,15,KUHLMEYER SANDER,Sander,Operator PM
423962,2021-07-06,ventilation,59,1,15,KUHLMEYER SANDER,Sander,Operator PM
423963,2021-07-06,ventilation,60,1,600,LORS SPOTWELDER,Spotwelder,No Operator
423964,2021-07-06,ventilation,60,1,10,LORS SPOTWELDER,Spotwelder,Operator PM
423965,2021-07-06,ventilation,62,1,15,G & P SANDER,Sander,Operator PM
423966,2021-07-06,ventilation,68,1,10,FBD8025E PRESS BRAKE,Press Brake,Set Up
423967,2021-07-06,ventilation,68,1,10,FBD8025E PRESS BRAKE,Press Brake,Set Up
423968,2021-07-06,ventilation,68,1,180,FBD8025E PRESS BRAKE,Press Brake,No Operator
423969,2021-07-06,ventilation,68,1,15,FBD8025E PRESS BRAKE,Press Brake,Operator PM
423970,2021-07-06,ventilation,71,1,8,FBD8025E PRESS BRAKE,Press Brake,Set Up
423971,2021-07-06,ventilation,71,1,10,FBD8025E PRESS BRAKE,Press Brake,Operator PM
423972,2021-07-06,ventilation,74,1,390,HFB8025 PRESS BRAKE,Press Brake,No Operator
423973,2021-07-06,ventilation,74,1,5,HFB8025 PRESS BRAKE,Press Brake,Set Up
423974,2021-07-06,ventilation,74,1,15,HFB8025 PRESS BRAKE,Press Brake,Operator PM
423975,2021-07-06,ventilation,77,1,51,FBD8025NT PRESS BRAKE,Press Brake,Maintenance
423976,2021-07-06,ventilation,77,1,4,FBD8025NT PRESS BRAKE,Press Brake,Set Up
423977,2021-07-06,ventilation,77,1,2,FBD8025NT PRESS BRAKE,Press Brake,Set Up
423978,2021-07-06,ventilation,77,1,20,FBD8025NT PRESS BRAKE,Press Brake,Maintenance
423979,2021-07-06,ventilation,77,1,6,FBD8025NT PRESS BRAKE,Press Brake,Set Up
423980,2021-07-06,ventilation,77,1,6,FBD8025NT PRESS BRAKE,Press Brake,Set Up
423981,2021-07-06,ventilation,77,1,6,FBD8025NT PRESS BRAKE,Press Brake,Set Up
423982,2021-07-06,ventilation,77,1,5,FBD8025NT PRESS BRAKE,Press Brake,Operator PM
423983,2021-07-06,ventilation,83,1,420,RAS FLEXIBEND,Custom,No Operator
423984,2021-07-06,ventilation,83,1,10,RAS FLEXIBEND,Custom,Set Up
423985,2021-07-06,ventilation,83,1,5,RAS FLEXIBEND,Custom,Set Up
423986,2021-07-06,ventilation,83,1,15,RAS FLEXIBEND,Custom,Operator PM
423987,2021-07-06,ventilation,102,1,10,APELIO PUNCH\LASER COMBO,Turret Press,Set Up
423988,2021-07-06,ventilation,102,1,10,APELIO PUNCH\LASER COMBO,Turret Press,Set Up
423989,2021-07-06,ventilation,102,1,10,APELIO PUNCH\LASER COMBO,Turret Press,Set Up
423990,2021-07-06,ventilation,102,1,10,APELIO PUNCH\LASER COMBO,Turret Press,Tool Change(special)
423991,2021-07-06,ventilation,102,1,15,APELIO PUNCH\LASER COMBO,Turret Press,Operator PM
423992,2021-07-06,ventilation,107,1,4,HDS 8025NT,Press Brake,Set Up
423993,2021-07-06,ventilation,107,1,6,HDS 8025NT,Press Brake,Set Up
423994,2021-07-06,ventilation,107,1,4,HDS 8025NT,Press Brake,Set Up
423995,2021-07-06,ventilation,107,1,15,HDS 8025NT,Press Brake,Operator PM
423996,2021-07-06,ventilation,112,1,25,Tool Crib,Tool sharpener,Operator PM
423997,2021-07-06,ventilation,113,1,20,Tool Crib,Tool sharpener,Operator PM
423998,2021-07-06,ventilation,115,1,450,Welder,Welder,No Operator
423999,2021-07-06,ventilation,115,1,10,Welder,Welder,Operator PM
