id,day,plant,machine_id,shift,dt,description,category,reason_code
401504,2021-05-12,ventilation,4,1,540,SHEAR,Shear,No Operator
401505,2021-05-12,ventilation,4,1,15,SHEAR,Shear,Operator PM
401506,2021-05-12,ventilation,8,1,360,255,Turret Press,No Operator
401507,2021-05-12,ventilation,8,1,45,255,Turret Press,No Operator
401508,2021-05-12,ventilation,8,1,15,255,Turret Press,Operator PM
401509,2021-05-12,ventilation,24,1,10,357 QUEEN,Turret Press,Set Up
401510,2021-05-12,ventilation,24,1,10,357 QUEEN,Turret Press,Set Up
401511,2021-05-12,ventilation,24,1,5,357 QUEEN,Turret Press,Set Up
401512,2021-05-12,ventilation,24,1,15,357 QUEEN,Turret Press,Operator PM
401513,2021-05-12,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
401514,2021-05-12,ventilation,35,1,5,PULSAR 2415 LASER,Laser,Set Up
401515,2021-05-12,ventilation,35,1,5,PULSAR 2415 LASER,Laser,Load Material
401516,2021-05-12,ventilation,35,1,5,PULSAR 2415 LASER,Laser,Set Up
401517,2021-05-12,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
401518,2021-05-12,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
401519,2021-05-12,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
401520,2021-05-12,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
401521,2021-05-12,ventilation,35,1,2,PULSAR 2415 LASER,Laser,Set Up
401522,2021-05-12,ventilation,35,1,3,PULSAR 2415 LASER,Laser,Load Material
401523,2021-05-12,ventilation,35,1,15,PULSAR 2415 LASER,Laser,Operator PM
401524,2021-05-12,ventilation,40,1,10,357 QUEEN,Turret Press,Set Up
401525,2021-05-12,ventilation,40,1,10,357 QUEEN,Turret Press,Tool Change(dull)
401526,2021-05-12,ventilation,40,1,10,357 QUEEN,Turret Press,Set Up
401527,2021-05-12,ventilation,40,1,15,357 QUEEN,Turret Press,Tool Change(dull)
401528,2021-05-12,ventilation,40,1,20,357 QUEEN,Turret Press,Tool Change(dull)
401529,2021-05-12,ventilation,40,1,15,357 QUEEN,Turret Press,Operator PM
401530,2021-05-12,ventilation,45,1,20,150 TON PRESS,Stamping Press,Operator PM
401531,2021-05-12,ventilation,45,1,30,150 TON PRESS,Stamping Press,No Operator
401532,2021-05-12,ventilation,45,1,20,150 TON PRESS,Stamping Press,Set Up
401534,2021-05-12,ventilation,57,1,15,KUHLMEYER SANDER,Sander,Operator PM
401536,2021-05-12,ventilation,59,1,15,KUHLMEYER SANDER,Sander,Operator PM
401538,2021-05-12,ventilation,60,1,10,LORS SPOTWELDER,Spotwelder,Set Up
401539,2021-05-12,ventilation,60,1,15,LORS SPOTWELDER,Spotwelder,Operator PM
401541,2021-05-12,ventilation,62,1,15,G & P SANDER,Sander,Operator PM
401543,2021-05-12,ventilation,68,1,8,FBD8025E PRESS BRAKE,Press Brake,Set Up
401544,2021-05-12,ventilation,68,1,15,FBD8025E PRESS BRAKE,Press Brake,Operator PM
401547,2021-05-12,ventilation,71,1,8,FBD8025E PRESS BRAKE,Press Brake,Set Up
401548,2021-05-12,ventilation,71,1,10,FBD8025E PRESS BRAKE,Press Brake,Operator PM
401549,2021-05-12,ventilation,74,1,600,HFB8025 PRESS BRAKE,Press Brake,No Operator
401550,2021-05-12,ventilation,74,1,15,HFB8025 PRESS BRAKE,Press Brake,Operator PM
401552,2021-05-12,ventilation,77,1,26,FBD8025NT PRESS BRAKE,Press Brake,Set Up
401553,2021-05-12,ventilation,77,1,5,FBD8025NT PRESS BRAKE,Press Brake,Operator PM
401554,2021-05-12,ventilation,83,1,345,RAS FLEXIBEND,Custom,No Operator
401555,2021-05-12,ventilation,83,1,15,RAS FLEXIBEND,Custom,Set Up
401556,2021-05-12,ventilation,83,1,15,RAS FLEXIBEND,Custom,Operator PM
401557,2021-05-12,ventilation,102,1,25,APELIO PUNCH\LASER COMBO,Turret Press,Set Up
401558,2021-05-12,ventilation,102,1,20,APELIO PUNCH\LASER COMBO,Turret Press,Set Up
401559,2021-05-12,ventilation,102,1,25,APELIO PUNCH\LASER COMBO,Turret Press,Set Up
401560,2021-05-12,ventilation,102,1,10,APELIO PUNCH\LASER COMBO,Turret Press,Set Up
401561,2021-05-12,ventilation,102,1,15,APELIO PUNCH\LASER COMBO,Turret Press,Operator PM
401562,2021-05-12,ventilation,107,1,22,HDS 8025NT,Press Brake,No Operator
401563,2021-05-12,ventilation,107,1,5,HDS 8025NT,Press Brake,Set Up
401564,2021-05-12,ventilation,107,1,5,HDS 8025NT,Press Brake,Set Up
401565,2021-05-12,ventilation,107,1,9,HDS 8025NT,Press Brake,Set Up
401566,2021-05-12,ventilation,107,1,5,HDS 8025NT,Press Brake,Set Up
401567,2021-05-12,ventilation,107,1,4,HDS 8025NT,Press Brake,Set Up
401568,2021-05-12,ventilation,107,1,10,HDS 8025NT,Press Brake,Set Up
401569,2021-05-12,ventilation,107,1,2,HDS 8025NT,Press Brake,Set Up
401570,2021-05-12,ventilation,107,1,5,HDS 8025NT,Press Brake,Operator PM
401571,2021-05-12,ventilation,112,1,15,Tool Crib,Tool sharpener,Operator PM
401572,2021-05-12,ventilation,112,1,120,Tool Crib,Tool sharpener,No Operator
401573,2021-05-12,ventilation,113,1,20,Tool Crib,Tool sharpener,Operator PM
401574,2021-05-12,ventilation,113,1,90,Tool Crib,Tool sharpener,No Operator
401575,2021-05-12,ventilation,115,1,10,Welder,Welder,Set Up
401576,2021-05-12,ventilation,115,1,15,Welder,Welder,Operator PM
401577,2021-05-12,ventilation,126,1,30,MILLER WELDER,Welder,Operator PM
