id,day,plant,machine_id,shift,dt,description,category,reason_code
307504,2020-08-26,ventilation,4,1,15,SHEAR,Shear,Set Up
307505,2020-08-26,ventilation,4,1,450,SHEAR,Shear,No Operator
307506,2020-08-26,ventilation,4,1,15,SHEAR,Shear,Operator PM
307507,2020-08-26,ventilation,8,1,20,255,Turret Press,Set Up
307508,2020-08-26,ventilation,8,1,180,255,Turret Press,No Operator
307509,2020-08-26,ventilation,8,1,195,255,Turret Press,No Operator
307510,2020-08-26,ventilation,8,1,15,255,Turret Press,Operator PM
307511,2020-08-26,ventilation,24,1,5,357 QUEEN,Turret Press,Set Up
307512,2020-08-26,ventilation,24,1,480,357 QUEEN,Turret Press,No Operator
307513,2020-08-26,ventilation,24,1,90,357 QUEEN,Turret Press,No Operator
307514,2020-08-26,ventilation,24,1,15,357 QUEEN,Turret Press,Operator PM
307515,2020-08-26,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
307516,2020-08-26,ventilation,35,1,5,PULSAR 2415 LASER,Laser,Set Up
307517,2020-08-26,ventilation,35,1,5,PULSAR 2415 LASER,Laser,Load Material
307518,2020-08-26,ventilation,35,1,10,PULSAR 2415 LASER,Laser,Set Up
307519,2020-08-26,ventilation,35,1,15,PULSAR 2415 LASER,Laser,Operator PM
307520,2020-08-26,ventilation,40,1,90,357 QUEEN,Turret Press,No Operator
307521,2020-08-26,ventilation,40,1,5,357 QUEEN,Turret Press,Set Up
307522,2020-08-26,ventilation,40,1,5,357 QUEEN,Turret Press,Set Up
307523,2020-08-26,ventilation,40,1,5,357 QUEEN,Turret Press,Load Material
307524,2020-08-26,ventilation,40,1,10,357 QUEEN,Turret Press,Set Up
307525,2020-08-26,ventilation,40,1,40,357 QUEEN,Turret Press,No Operator
307526,2020-08-26,ventilation,40,1,15,357 QUEEN,Turret Press,Operator PM
307527,2020-08-26,ventilation,45,1,380,150 TON PRESS,Stamping Press,No Operator
307528,2020-08-26,ventilation,45,1,10,150 TON PRESS,Stamping Press,Set Up
307529,2020-08-26,ventilation,45,1,15,150 TON PRESS,Stamping Press,Operator PM
307530,2020-08-26,ventilation,57,1,15,KUHLMEYER SANDER,Sander,Operator PM
307531,2020-08-26,ventilation,59,1,15,KUHLMEYER SANDER,Sander,Operator PM
307532,2020-08-26,ventilation,60,1,300,LORS SPOTWELDER,Spotwelder,No Operator
307533,2020-08-26,ventilation,60,1,10,LORS SPOTWELDER,Spotwelder,Operator PM
307534,2020-08-26,ventilation,62,1,15,G & P SANDER,Sander,Operator PM
307535,2020-08-26,ventilation,68,1,300,FBD8025E PRESS BRAKE,Press Brake,No Operator
307536,2020-08-26,ventilation,68,1,5,FBD8025E PRESS BRAKE,Press Brake,Set Up
307537,2020-08-26,ventilation,68,1,15,FBD8025E PRESS BRAKE,Press Brake,Tool Change(special)
307538,2020-08-26,ventilation,68,1,6,FBD8025E PRESS BRAKE,Press Brake,Set Up
307539,2020-08-26,ventilation,68,1,15,FBD8025E PRESS BRAKE,Press Brake,Operator PM
307540,2020-08-26,ventilation,71,1,12,FBD8025E PRESS BRAKE,Press Brake,Set Up
307541,2020-08-26,ventilation,71,1,9,FBD8025E PRESS BRAKE,Press Brake,Set Up
307542,2020-08-26,ventilation,71,1,9,FBD8025E PRESS BRAKE,Press Brake,Set Up
307543,2020-08-26,ventilation,71,1,9,FBD8025E PRESS BRAKE,Press Brake,Set Up
307544,2020-08-26,ventilation,71,1,6,FBD8025E PRESS BRAKE,Press Brake,Set Up
307545,2020-08-26,ventilation,71,1,3,FBD8025E PRESS BRAKE,Press Brake,Set Up
307546,2020-08-26,ventilation,71,1,15,FBD8025E PRESS BRAKE,Press Brake,Operator PM
307547,2020-08-26,ventilation,74,1,15,HFB8025 PRESS BRAKE,Press Brake,Set Up
307548,2020-08-26,ventilation,74,1,20,HFB8025 PRESS BRAKE,Press Brake,Set Up
307549,2020-08-26,ventilation,74,1,30,HFB8025 PRESS BRAKE,Press Brake,No Operator
307550,2020-08-26,ventilation,74,1,10,HFB8025 PRESS BRAKE,Press Brake,Set Up
