id,day,plant,machine_id,shift,dt,description,category,reason_code
253643,2020-03-12,ventilation,4,1,480,SHEAR,Shear,No Operator
253644,2020-03-12,ventilation,4,1,15,SHEAR,Shear,Operator PM
253645,2020-03-12,ventilation,8,1,480,255,Turret Press,No Operator
253646,2020-03-12,ventilation,8,1,15,255,Turret Press,Operator PM
253647,2020-03-12,ventilation,8,1,10,255,Turret Press,Set Up
253648,2020-03-12,ventilation,8,1,10,255,Turret Press,Tool Change(special)
253649,2020-03-12,ventilation,8,1,15,255,Turret Press,Operator PM
253650,2020-03-12,ventilation,24,1,15,357 QUEEN,Turret Press,Set Up
253651,2020-03-12,ventilation,24,1,15,357 QUEEN,Turret Press,Load Material
253652,2020-03-12,ventilation,24,1,120,357 QUEEN,Turret Press,No Operator
253653,2020-03-12,ventilation,24,1,5,357 QUEEN,Turret Press,Set Up
253654,2020-03-12,ventilation,24,1,10,357 QUEEN,Turret Press,Load Material
253655,2020-03-12,ventilation,24,1,10,357 QUEEN,Turret Press,Set Up
253656,2020-03-12,ventilation,24,1,10,357 QUEEN,Turret Press,Tool Change(dull)
253657,2020-03-12,ventilation,24,1,15,357 QUEEN,Turret Press,Operator PM
253658,2020-03-12,ventilation,35,1,11,PULSAR 2415 LASER,Laser,Set Up
253659,2020-03-12,ventilation,35,1,4,PULSAR 2415 LASER,Laser,Set Up
253661,2020-03-12,ventilation,35,1,360,PULSAR 2415 LASER,Laser,Maintenance
253662,2020-03-12,ventilation,35,1,56,PULSAR 2415 LASER,Laser,Maintenance
253663,2020-03-12,ventilation,40,1,130,357 QUEEN,Turret Press,No Operator
253664,2020-03-12,ventilation,40,1,11,357 QUEEN,Turret Press,Set Up
253665,2020-03-12,ventilation,40,1,11,357 QUEEN,Turret Press,Tool Change(dull)
253666,2020-03-12,ventilation,40,1,150,357 QUEEN,Turret Press,No Operator
253667,2020-03-12,ventilation,40,1,15,357 QUEEN,Turret Press,Operator PM
253668,2020-03-12,ventilation,45,1,10,150 TON PRESS,Stamping Press,Set Up
253669,2020-03-12,ventilation,45,1,15,150 TON PRESS,Stamping Press,Operator PM
253670,2020-03-12,ventilation,45,1,10,150 TON PRESS,Stamping Press,Set Up
253671,2020-03-12,ventilation,45,1,10,150 TON PRESS,Stamping Press,Tool Change(special)
253672,2020-03-12,ventilation,45,1,15,150 TON PRESS,Stamping Press,Operator PM
253673,2020-03-12,ventilation,57,1,5,KUHLMEYER SANDER,Sander,Operator PM
253674,2020-03-12,ventilation,57,1,480,KUHLMEYER SANDER,Sander,No Operator
253675,2020-03-12,ventilation,59,1,30,KUHLMEYER SANDER,Sander,Operator PM
253676,2020-03-12,ventilation,60,1,15,LORS SPOTWELDER,Spotwelder,Set Up
253677,2020-03-12,ventilation,60,1,15,LORS SPOTWELDER,Spotwelder,Operator PM
253678,2020-03-12,ventilation,62,1,15,G & P SANDER,Sander,Operator PM
253679,2020-03-12,ventilation,68,1,42,FBD8025E PRESS BRAKE,Press Brake,No Operator
253680,2020-03-12,ventilation,68,1,4,FBD8025E PRESS BRAKE,Press Brake,Set Up
