id,day,plant,machine_id,shift,dt,description,category,reason_code
324062,2020-10-07,cooking,32,1,20,TOGU,Tool sharpener,Operator PM
324064,2020-10-07,cooking,36,1,190,TOGU,Tool sharpener,Maintenance
324065,2020-10-07,cooking,36,1,20,TOGU,Tool sharpener,Operator PM
324067,2020-10-07,cooking,49,1,20,TOGU,Tool sharpener,Operator PM
324069,2020-10-07,cooking,48,1,42,Timersaver,Sander,No Operator
324070,2020-10-07,cooking,48,1,194,Timersaver,Sander,Move to another machine
324072,2020-10-07,cooking,1,1,10,Amada Shear,Shear,Operator PM
324073,2020-10-07,cooking,157,1,13,Amada 2KW Laser,Laser,Set Up
324074,2020-10-07,cooking,157,1,10,Amada 2KW Laser,Laser,Loader Failure
324075,2020-10-07,cooking,157,1,13,Amada 2KW Laser,Laser,Unloader Failure
324076,2020-10-07,cooking,157,1,60,Amada 2KW Laser,Laser,Load Material
324077,2020-10-07,cooking,157,1,15,Amada 2KW Laser,Laser,Operator PM
324078,2020-10-07,cooking,155,1,15,Amada Gemini Laser,Laser,Set Up
324081,2020-10-07,cooking,155,1,15,Amada Gemini Laser,Laser,Operator PM
324082,2020-10-07,cooking,15,1,10,Amada FO3015NT  Laser,Laser,Set Up
324083,2020-10-07,cooking,15,1,10,Amada FO3015NT  Laser,Laser,Set Up
324084,2020-10-07,cooking,15,1,10,Amada FO3015NT  Laser,Laser,Set Up
324085,2020-10-07,cooking,15,1,15,Amada FO3015NT  Laser,Laser,Set Up
324087,2020-10-07,cooking,15,1,20,Amada FO3015NT  Laser,Laser,Set Up
324088,2020-10-07,cooking,103,1,60,Amada LC3015 Theta Laser,Laser,Set Up
324090,2020-10-07,cooking,103,1,45,Amada LC3015 Theta Laser,Laser,Set Up
324091,2020-10-07,cooking,103,1,10,Amada LC3015 Theta Laser,Laser,Operator PM
324092,2020-10-07,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
324093,2020-10-07,cooking,87,1,4,Amada Vipros 255,Turret Press,Set Up
324094,2020-10-07,cooking,87,1,3,Amada Vipros 255,Turret Press,Set Up
324095,2020-10-07,cooking,87,1,4,Amada Vipros 255,Turret Press,Set Up
324096,2020-10-07,cooking,87,1,5,Amada Vipros 255,Turret Press,Tool Change(dull)
324097,2020-10-07,cooking,87,1,5,Amada Vipros 255,Turret Press,Tool Crib
324098,2020-10-07,cooking,87,1,3,Amada Vipros 255,Turret Press,Tool Change(dull)
324099,2020-10-07,cooking,87,1,10,Amada Vipros 255,Turret Press,Tool Crib
324101,2020-10-07,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
324102,2020-10-07,cooking,87,1,4,Amada Vipros 255,Turret Press,Set Up
324103,2020-10-07,cooking,87,1,3,Amada Vipros 255,Turret Press,Set Up
324104,2020-10-07,cooking,87,1,5,Amada Vipros 255,Turret Press,Tool Change(dull)
324105,2020-10-07,cooking,87,1,10,Amada Vipros 255,Turret Press,Tool Crib
324106,2020-10-07,cooking,87,1,10,Amada Vipros 255,Turret Press,Maintenance
324107,2020-10-07,cooking,87,1,6,Amada Vipros 255,Turret Press,Set Up
324109,2020-10-07,cooking,87,1,10,Amada Vipros 255,Turret Press,Set Up
324110,2020-10-07,cooking,87,1,7,Amada Vipros 255,Turret Press,Set Up
324111,2020-10-07,cooking,87,1,4,Amada Vipros 255,Turret Press,Set Up
