id,day,plant,machine_id,shift,dt,description,category,reason_code
372287,2021-02-12,cooking,146,1,6,Amada Vipros 255,Turret Press,Set Up
372288,2021-02-12,cooking,146,1,60,Amada Vipros 255,Turret Press,Tool Change(dull)
372289,2021-02-12,cooking,146,1,1,Amada Vipros 255,Turret Press,Set Up
372291,2021-02-12,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
372292,2021-02-12,cooking,146,1,4,Amada Vipros 255,Turret Press,Set Up
372293,2021-02-12,cooking,146,1,2,Amada Vipros 255,Turret Press,Set Up
372294,2021-02-12,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
372295,2021-02-12,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
372296,2021-02-12,cooking,146,1,10,Amada Vipros 255,Turret Press,Set Up
372297,2021-02-12,cooking,146,1,3,Amada Vipros 255,Turret Press,Set Up
372298,2021-02-12,cooking,146,1,4,Amada Vipros 255,Turret Press,Set Up
372299,2021-02-12,cooking,146,1,2,Amada Vipros 255,Turret Press,Set Up
372300,2021-02-12,cooking,146,1,8,Amada Vipros 255,Turret Press,Set Up
372301,2021-02-12,cooking,146,1,6,Amada Vipros 255,Turret Press,Set Up
372302,2021-02-12,cooking,146,1,10,Amada Vipros 255,Turret Press,Set Up
372304,2021-02-12,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
372305,2021-02-12,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
372306,2021-02-12,cooking,146,1,15,Amada Vipros 255,Turret Press,Operator PM
372307,2021-02-12,cooking,121,1,10,Amada Vipros 255,Turret Press,Set Up
372308,2021-02-12,cooking,121,1,10,Amada Vipros 255,Turret Press,Set Up
372309,2021-02-12,cooking,121,1,5,Amada Vipros 255,Turret Press,Set Up
372311,2021-02-12,cooking,121,1,10,Amada Vipros 255,Turret Press,Set Up
372312,2021-02-12,cooking,121,1,5,Amada Vipros 255,Turret Press,Set Up
372313,2021-02-12,cooking,121,1,7,Amada Vipros 255,Turret Press,Set Up
372315,2021-02-12,cooking,121,1,10,Amada Vipros 255,Turret Press,Operator PM
372317,2021-02-12,cooking,9,1,2,Amada Vipros 255,Turret Press,Set Up
372318,2021-02-12,cooking,9,1,40,Amada Vipros 255,Turret Press,Maintenance
372319,2021-02-12,cooking,9,1,5,Amada Vipros 255,Turret Press,Set Up
372320,2021-02-12,cooking,9,1,5,Amada Vipros 255,Turret Press,Tool Change(special)
372321,2021-02-12,cooking,9,1,5,Amada Vipros 255,Turret Press,Tool Change(dull)
372322,2021-02-12,cooking,9,1,5,Amada Vipros 255,Turret Press,Load Material
372325,2021-02-12,cooking,9,1,5,Amada Vipros 255,Turret Press,Tool Change(special)
372328,2021-02-12,cooking,9,1,2,Amada Vipros 255,Turret Press,Load Material
372330,2021-02-12,cooking,9,1,10,Amada Vipros 255,Turret Press,Operator PM
372331,2021-02-12,cooking,87,1,4,Amada Vipros 255,Turret Press,Set Up
372332,2021-02-12,cooking,87,1,6,Amada Vipros 255,Turret Press,Set Up
372333,2021-02-12,cooking,87,1,3,Amada Vipros 255,Turret Press,Set Up
372334,2021-02-12,cooking,87,1,3,Amada Vipros 255,Turret Press,Tool Change(dull)
372335,2021-02-12,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
372337,2021-02-12,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
372338,2021-02-12,cooking,87,1,3,Amada Vipros 255,Turret Press,Tool Change(dull)
372339,2021-02-12,cooking,87,1,7,Amada Vipros 255,Turret Press,Tool Change(dull)
372340,2021-02-12,cooking,87,1,5,Amada Vipros 255,Turret Press,Tool Change(dull)
372341,2021-02-12,cooking,87,1,5,Amada Vipros 255,Turret Press,Tool Change(dull)
372342,2021-02-12,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
372343,2021-02-12,cooking,87,1,3,Amada Vipros 255,Turret Press,Tool Change(dull)
372345,2021-02-12,cooking,87,1,3,Amada Vipros 255,Turret Press,Set Up
372346,2021-02-12,cooking,87,1,10,Amada Vipros 255,Turret Press,Set Up
372347,2021-02-12,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
372348,2021-02-12,cooking,87,1,10,Amada Vipros 255,Turret Press,Operator PM
372349,2021-02-12,cooking,22,1,10,Amada EMK3610NT Punching Cell,Turret Press,Set Up
372350,2021-02-12,cooking,22,1,20,Amada EMK3610NT Punching Cell,Turret Press,Maintenance
372351,2021-02-12,cooking,22,1,15,Amada EMK3610NT Punching Cell,Turret Press,Operator PM
372352,2021-02-12,cooking,34,1,480,Amada EMK3610NT Punching Cell,Turret Press,No Operator
372353,2021-02-12,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Set Up
372354,2021-02-12,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Tool Other
372355,2021-02-12,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Hit Counter Due
372356,2021-02-12,cooking,51,1,10,Amada Vipros 357 Queen,Turret Press,Tool Other
372357,2021-02-12,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Maintenance
372358,2021-02-12,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Set Up
372359,2021-02-12,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Tool Other
372360,2021-02-12,cooking,51,1,35,Amada Vipros 357 Queen,Turret Press,Maintenance
372361,2021-02-12,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Set Up
372362,2021-02-12,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Tool Change(dull)
372363,2021-02-12,cooking,51,1,10,Amada Vipros 357 Queen,Turret Press,Tool Crib
372364,2021-02-12,cooking,51,1,10,Amada Vipros 357 Queen,Turret Press,Operator PM
372365,2021-02-12,cooking,26,1,15,Amada EMK3610NT Punching Cell,Turret Press,Set Up
372366,2021-02-12,cooking,26,1,30,Amada EMK3610NT Punching Cell,Turret Press,Maintenance
372367,2021-02-12,cooking,26,1,15,Amada EMK3610NT Punching Cell,Turret Press,Set Up
372368,2021-02-12,cooking,26,1,15,Amada EMK3610NT Punching Cell,Turret Press,Set Up
372369,2021-02-12,cooking,26,1,15,Amada EMK3610NT Punching Cell,Turret Press,Set Up
372370,2021-02-12,cooking,26,1,15,Amada EMK3610NT Punching Cell,Turret Press,Operator PM
372371,2021-02-12,cooking,5,1,30,Amada Vipros 358 King,Turret Press,Set Up
372372,2021-02-12,cooking,5,1,20,Amada Vipros 358 King,Turret Press,Set Up
372373,2021-02-12,cooking,5,1,20,Amada Vipros 358 King,Turret Press,Set Up
372374,2021-02-12,cooking,5,1,10,Amada Vipros 358 King,Turret Press,Set Up
372375,2021-02-12,cooking,5,1,15,Amada Vipros 358 King,Turret Press,Operator PM
372377,2021-02-12,cooking,145,1,10,Woodtek Sander,Sander,Operator PM
372378,2021-02-12,cooking,114,1,480,Amada Vipros 255,Turret Press,No Operator
372379,2021-02-12,cooking,114,1,10,Amada Vipros 255,Turret Press,Operator PM
