id,day,plant,machine_id,shift,dt,description,category,reason_code
332732,2020-10-29,cooking,87,1,6,Amada Vipros 255,Turret Press,Set Up
332733,2020-10-29,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
332734,2020-10-29,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
332735,2020-10-29,cooking,87,1,30,Amada Vipros 255,Turret Press,Operator PM
332736,2020-10-29,cooking,146,1,4,Amada Vipros 255,Turret Press,Set Up
332737,2020-10-29,cooking,146,1,10,Amada Vipros 255,Turret Press,Set Up
332740,2020-10-29,cooking,9,1,10,Amada Vipros 255,Turret Press,Set Up
332741,2020-10-29,cooking,9,1,10,Amada Vipros 255,Turret Press,Load Material
332742,2020-10-29,cooking,9,1,30,Amada Vipros 255,Turret Press,Maintenance
332744,2020-10-29,cooking,9,1,9,Amada Vipros 255,Turret Press,Set Up
332745,2020-10-29,cooking,9,1,12,Amada Vipros 255,Turret Press,Set Up
332746,2020-10-29,cooking,9,1,9,Amada Vipros 255,Turret Press,Set Up
332748,2020-10-29,cooking,9,1,8,Amada Vipros 255,Turret Press,Set Up
332749,2020-10-29,cooking,9,1,15,Amada Vipros 255,Turret Press,Set Up
332750,2020-10-29,cooking,121,1,10,Amada Vipros 255,Turret Press,Set Up
332751,2020-10-29,cooking,9,1,6,Amada Vipros 255,Turret Press,Set Up
332752,2020-10-29,cooking,121,1,8,Amada Vipros 255,Turret Press,Set Up
332753,2020-10-29,cooking,121,1,7,Amada Vipros 255,Turret Press,Set Up
332755,2020-10-29,cooking,121,1,8,Amada Vipros 255,Turret Press,Set Up
332756,2020-10-29,cooking,121,1,8,Amada Vipros 255,Turret Press,Set Up
332757,2020-10-29,cooking,121,1,6,Amada Vipros 255,Turret Press,Set Up
332758,2020-10-29,cooking,121,1,5,Amada Vipros 255,Turret Press,Set Up
332759,2020-10-29,cooking,121,1,7,Amada Vipros 255,Turret Press,Set Up
332760,2020-10-29,cooking,121,1,10,Amada Vipros 255,Turret Press,Operator PM
332761,2020-10-29,cooking,121,1,5,Amada Vipros 255,Turret Press,Set Up
332762,2020-10-29,cooking,121,1,7,Amada Vipros 255,Turret Press,Set Up
332763,2020-10-29,cooking,121,1,5,Amada Vipros 255,Turret Press,Set Up
332764,2020-10-29,cooking,121,1,6,Amada Vipros 255,Turret Press,Set Up
332766,2020-10-29,cooking,121,1,5,Amada Vipros 255,Turret Press,Set Up
332767,2020-10-29,cooking,121,1,6,Amada Vipros 255,Turret Press,Set Up
332768,2020-10-29,cooking,121,1,11,Amada Vipros 255,Turret Press,Set Up
332769,2020-10-29,cooking,121,1,5,Amada Vipros 255,Turret Press,Set Up
332770,2020-10-29,cooking,51,1,10,Amada Vipros 357 Queen,Turret Press,Set Up
