id,day,plant,machine_id,shift,dt,description,category,reason_code
368288,2021-02-04,cooking,1,1,15,Amada Shear,Shear,Set Up
368292,2021-02-04,cooking,1,1,15,Amada Shear,Shear,Operator PM
368293,2021-02-04,cooking,32,1,20,TOGU,Tool sharpener,Operator PM
368295,2021-02-04,cooking,36,1,22,TOGU,Tool sharpener,Operator PM
368297,2021-02-04,cooking,49,1,23,TOGU,Tool sharpener,Operator PM
368299,2021-02-04,cooking,48,1,600,Timersaver,Sander,No Operator
368300,2021-02-04,cooking,121,1,8,Amada Vipros 255,Turret Press,Set Up
368301,2021-02-04,cooking,121,1,5,Amada Vipros 255,Turret Press,Set Up
368302,2021-02-04,cooking,121,1,5,Amada Vipros 255,Turret Press,Set Up
368304,2021-02-04,cooking,121,1,10,Amada Vipros 255,Turret Press,Set Up
368305,2021-02-04,cooking,121,1,10,Amada Vipros 255,Turret Press,Set Up
368306,2021-02-04,cooking,121,1,10,Amada Vipros 255,Turret Press,Set Up
368308,2021-02-04,cooking,121,1,10,Amada Vipros 255,Turret Press,Set Up
368310,2021-02-04,cooking,121,1,5,Amada Vipros 255,Turret Press,Set Up
368311,2021-02-04,cooking,121,1,10,Amada Vipros 255,Turret Press,Operator PM
368312,2021-02-04,cooking,9,1,10,Amada Vipros 255,Turret Press,Operator PM
368314,2021-02-04,cooking,9,1,4,Amada Vipros 255,Turret Press,Set Up
368315,2021-02-04,cooking,9,1,10,Amada Vipros 255,Turret Press,Tool Change(special)
368316,2021-02-04,cooking,9,1,10,Amada Vipros 255,Turret Press,Load Material
368322,2021-02-04,cooking,9,1,3,Amada Vipros 255,Turret Press,Load Material
368323,2021-02-04,cooking,9,1,3,Amada Vipros 255,Turret Press,Set Up
368325,2021-02-04,cooking,9,1,1,Amada Vipros 255,Turret Press,Set Up
368327,2021-02-04,cooking,87,1,4,Amada Vipros 255,Turret Press,Set Up
368328,2021-02-04,cooking,87,1,4,Amada Vipros 255,Turret Press,Tool Change(dull)
368329,2021-02-04,cooking,87,1,6,Amada Vipros 255,Turret Press,Set Up
368331,2021-02-04,cooking,87,1,7,Amada Vipros 255,Turret Press,Set Up
368332,2021-02-04,cooking,87,1,4,Amada Vipros 255,Turret Press,Set Up
368333,2021-02-04,cooking,87,1,6,Amada Vipros 255,Turret Press,Set Up
368334,2021-02-04,cooking,87,1,10,Amada Vipros 255,Turret Press,Set Up
368335,2021-02-04,cooking,87,1,6,Amada Vipros 255,Turret Press,Tool Change(dull)
368337,2021-02-04,cooking,87,1,2,Amada Vipros 255,Turret Press,Tool Change(dull)
368338,2021-02-04,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
368339,2021-02-04,cooking,87,1,2,Amada Vipros 255,Turret Press,Set Up
368341,2021-02-04,cooking,87,1,10,Amada Vipros 255,Turret Press,Operator PM
368342,2021-02-04,cooking,146,1,6,Amada Vipros 255,Turret Press,Set Up
368343,2021-02-04,cooking,146,1,6,Amada Vipros 255,Turret Press,Set Up
368344,2021-02-04,cooking,146,1,6,Amada Vipros 255,Turret Press,Tool Change(special)
368345,2021-02-04,cooking,146,1,7,Amada Vipros 255,Turret Press,Set Up
368346,2021-02-04,cooking,146,1,7,Amada Vipros 255,Turret Press,Tool Change(special)
368347,2021-02-04,cooking,146,1,7,Amada Vipros 255,Turret Press,Set Up
368348,2021-02-04,cooking,146,1,2,Amada Vipros 255,Turret Press,Set Up
368349,2021-02-04,cooking,146,1,2,Amada Vipros 255,Turret Press,Set Up
368350,2021-02-04,cooking,146,1,4,Amada Vipros 255,Turret Press,Tool Change(dull)
368351,2021-02-04,cooking,146,1,6,Amada Vipros 255,Turret Press,Tool Crib
368352,2021-02-04,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
368353,2021-02-04,cooking,146,1,2,Amada Vipros 255,Turret Press,Set Up
368355,2021-02-04,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
368356,2021-02-04,cooking,146,1,3,Amada Vipros 255,Turret Press,Set Up
368357,2021-02-04,cooking,146,1,7,Amada Vipros 255,Turret Press,Set Up
368358,2021-02-04,cooking,146,1,12,Amada Vipros 255,Turret Press,Set Up
368359,2021-02-04,cooking,146,1,2,Amada Vipros 255,Turret Press,Set Up
368360,2021-02-04,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
368361,2021-02-04,cooking,146,1,4,Amada Vipros 255,Turret Press,Set Up
368362,2021-02-04,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
368364,2021-02-04,cooking,146,1,1,Amada Vipros 255,Turret Press,Set Up
368365,2021-02-04,cooking,146,1,3,Amada Vipros 255,Turret Press,Set Up
368366,2021-02-04,cooking,146,1,4,Amada Vipros 255,Turret Press,Tool Change(dull)
368367,2021-02-04,cooking,146,1,5,Amada Vipros 255,Turret Press,Tool Crib
368368,2021-02-04,cooking,146,1,3,Amada Vipros 255,Turret Press,Set Up
368370,2021-02-04,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
