id,day,plant,machine_id,shift,dt,description,category,reason_code
278280,2020-06-11,cooking,1,1,15,Amada Shear,Shear,Set Up
278282,2020-06-11,cooking,1,1,15,Amada Shear,Shear,Operator PM
278283,2020-06-11,cooking,87,1,2,Amada Vipros 255,Turret Press,Tool Change(dull)
278284,2020-06-11,cooking,87,1,10,Amada Vipros 255,Turret Press,Tool Crib
278285,2020-06-11,cooking,87,1,2,Amada Vipros 255,Turret Press,Tool Change(dull)
278286,2020-06-11,cooking,87,1,5,Amada Vipros 255,Turret Press,Tool Crib
278288,2020-06-11,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
278289,2020-06-11,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
278290,2020-06-11,cooking,87,1,5,Amada Vipros 255,Turret Press,Set Up
278291,2020-06-11,cooking,87,1,6,Amada Vipros 255,Turret Press,Set Up
278292,2020-06-11,cooking,87,1,3,Amada Vipros 255,Turret Press,Set Up
278293,2020-06-11,cooking,87,1,18,Amada Vipros 255,Turret Press,Set Up
278295,2020-06-11,cooking,87,1,14,Amada Vipros 255,Turret Press,Set Up
278296,2020-06-11,cooking,87,1,15,Amada Vipros 255,Turret Press,Operator PM
278297,2020-06-11,cooking,121,1,480,Amada Vipros 255,Turret Press,No Operator
278298,2020-06-11,cooking,103,1,480,Amada LC3015 Theta Laser,Laser,Maintenance
278299,2020-06-11,cooking,103,1,10,Amada LC3015 Theta Laser,Laser,Operator PM
278300,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Operator PM
278301,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
278302,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
278303,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
278304,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
278306,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
278307,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
278308,2020-06-11,cooking,146,1,8,Amada Vipros 255,Turret Press,Tool Crib
278309,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
278310,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
278311,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Tool Change(dull)
278312,2020-06-11,cooking,146,1,5,Amada Vipros 255,Turret Press,Set Up
278314,2020-06-11,cooking,146,1,30,Amada Vipros 255,Turret Press,Operator PM
278315,2020-06-11,cooking,157,1,78,Amada 2KW Laser,Laser,Maintenance
278316,2020-06-11,cooking,157,1,10,Amada 2KW Laser,Laser,Operator PM
278317,2020-06-11,cooking,22,1,480,Amada EMK3610NT Punching Cell,Turret Press,No Operator
278318,2020-06-11,cooking,22,1,15,Amada EMK3610NT Punching Cell,Turret Press,Operator PM
278319,2020-06-11,cooking,34,1,15,Amada EMK3610NT Punching Cell,Turret Press,Set Up
278320,2020-06-11,cooking,34,1,15,Amada EMK3610NT Punching Cell,Turret Press,Set Up
278321,2020-06-11,cooking,34,1,20,Amada EMK3610NT Punching Cell,Turret Press,Set Up
278322,2020-06-11,cooking,34,1,223,Amada EMK3610NT Punching Cell,Turret Press,Maintenance
278323,2020-06-11,cooking,34,1,15,Amada EMK3610NT Punching Cell,Turret Press,Operator PM
278324,2020-06-11,cooking,38,1,480,Amada Vipros 357,Turret Press,No Operator
278325,2020-06-11,cooking,38,1,15,Amada Vipros 357,Turret Press,Operator PM
278326,2020-06-11,cooking,32,1,17,TOGU,Tool sharpener,Operator PM
278328,2020-06-11,cooking,36,1,15,TOGU,Tool sharpener,Operator PM
278330,2020-06-11,cooking,49,1,14,TOGU,Tool sharpener,Operator PM
278332,2020-06-11,cooking,32,1,22,TOGU,Tool sharpener,Move to another machine
278333,2020-06-11,cooking,36,1,22,TOGU,Tool sharpener,Move to another machine
278334,2020-06-11,cooking,49,1,22,TOGU,Tool sharpener,Move to another machine
278335,2020-06-11,cooking,48,1,31,Timersaver,Sander,No Operator
278336,2020-06-11,cooking,48,1,15,Timersaver,Sander,Operator PM
278337,2020-06-11,cooking,48,1,360,Timersaver,Sander,No Operator
278338,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Set Up
278339,2020-06-11,cooking,51,1,10,Amada Vipros 357 Queen,Turret Press,Tool Other
278340,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Set Up
278341,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Tool Other
278342,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Set Up
278343,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Set Up
278344,2020-06-11,cooking,51,1,10,Amada Vipros 357 Queen,Turret Press,Tool Other
278345,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Loader Failure
278346,2020-06-11,cooking,51,1,10,Amada Vipros 357 Queen,Turret Press,Maintenance
278347,2020-06-11,cooking,51,1,15,Amada Vipros 357 Queen,Turret Press,Set Up
278349,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Tool Change(dull)
278350,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Tool Crib
278351,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Set Up
278352,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Set Up
278353,2020-06-11,cooking,51,1,5,Amada Vipros 357 Queen,Turret Press,Tool Change(dull)
278354,2020-06-11,cooking,51,1,10,Amada Vipros 357 Queen,Turret Press,Operator PM
278355,2020-06-11,cooking,155,1,15,Amada Gemini Laser,Laser,Set Up
278358,2020-06-11,cooking,155,1,25,Amada Gemini Laser,Laser,Maintenance
278359,2020-06-11,cooking,155,1,15,Amada Gemini Laser,Laser,Operator PM
278360,2020-06-11,cooking,5,1,10,Amada Vipros 358 King,Turret Press,Set Up
278361,2020-06-11,cooking,5,1,2,Amada Vipros 358 King,Turret Press,Tool Change(dull)
278362,2020-06-11,cooking,5,1,4,Amada Vipros 358 King,Turret Press,Tool Change(special)
278363,2020-06-11,cooking,5,1,3,Amada Vipros 358 King,Turret Press,Tool Change(dull)
278364,2020-06-11,cooking,5,1,7,Amada Vipros 358 King,Turret Press,Tool Change(special)
278365,2020-06-11,cooking,5,1,2,Amada Vipros 358 King,Turret Press,Tool Change(dull)
278366,2020-06-11,cooking,5,1,5,Amada Vipros 358 King,Turret Press,Tool Change(dull)
278367,2020-06-11,cooking,5,1,15,Amada Vipros 358 King,Turret Press,Operator PM
278369,2020-06-11,cooking,9,1,6,Amada Vipros 255,Turret Press,Set Up
278370,2020-06-11,cooking,9,1,10,Amada Vipros 255,Turret Press,Set Up
278371,2020-06-11,cooking,9,1,8,Amada Vipros 255,Turret Press,Tool Change(dull)
278372,2020-06-11,cooking,9,1,4,Amada Vipros 255,Turret Press,Set Up
278374,2020-06-11,cooking,9,1,2,Amada Vipros 255,Turret Press,Set Up
278375,2020-06-11,cooking,9,1,10,Amada Vipros 255,Turret Press,Operator PM
278376,2020-06-11,cooking,15,1,15,Amada FO3015NT  Laser,Laser,Set Up
278377,2020-06-11,cooking,15,1,10,Amada FO3015NT  Laser,Laser,Operator PM
278378,2020-06-11,cooking,26,1,5,Amada EMK3610NT Punching Cell,Turret Press,Set Up
278379,2020-06-11,cooking,26,1,9,Amada EMK3610NT Punching Cell,Turret Press,Set Up
278381,2020-06-11,cooking,26,1,2,Amada EMK3610NT Punching Cell,Turret Press,Set Up
278382,2020-06-11,cooking,26,1,5,Amada EMK3610NT Punching Cell,Turret Press,Set Up
278383,2020-06-11,cooking,26,1,4,Amada EMK3610NT Punching Cell,Turret Press,Set Up
278384,2020-06-11,cooking,26,1,10,Amada EMK3610NT Punching Cell,Turret Press,Set Up
278386,2020-06-11,cooking,26,1,10,Amada EMK3610NT Punching Cell,Turret Press,Set Up
278387,2020-06-11,cooking,26,1,15,Amada EMK3610NT Punching Cell,Turret Press,Operator PM
278390,2020-06-11,cooking,151,1,5,Welder,Welder,Operator PM
278392,2020-06-11,cooking,156,1,5,WELDER,Welder,Operator PM
278395,2020-06-11,cooking,140,1,10,Woodtek Sander,Sander,Operator PM
278397,2020-06-11,cooking,142,1,10,Woodtek Sander,Sander,Operator PM
278400,2020-06-11,cooking,31,1,30,Welder,Welder,Operator PM
278403,2020-06-11,cooking,148,1,30,Welder,Welder,Operator PM
278405,2020-06-11,cooking,149,1,30,Welder,Welder,Operator PM
278407,2020-06-11,cooking,150,1,30,WELDER,Welder,Operator PM
278410,2020-06-11,cooking,141,1,5,Woodtek Sander,Sander,Operator PM
278412,2020-06-11,cooking,143,1,5,Woodtek Sander,Sander,Operator PM
278414,2020-06-11,cooking,41,1,5,Woodtek Sander,Sander,Operator PM
278416,2020-06-11,cooking,43,1,5,Woodtek Sander,Sander,Operator PM
278418,2020-06-11,cooking,144,1,10,Woodtek Sander,Sander,Operator PM
278420,2020-06-11,cooking,114,1,10,Amada Vipros 255,Turret Press,Operator PM
278422,2020-06-11,cooking,92,1,10,Amada FBD 8025 NT Press Brake,Press Brake,Operator PM
278424,2020-06-11,cooking,135,1,10,Amada HDS 8025 NT Press Brake,Press Brake,Operator PM
278425,2020-06-11,cooking,16,1,540,Welder,Welder,No Operator
278426,2020-06-11,cooking,25,1,540,Guifil Press Brake,Press Brake,No Operator
278427,2020-06-11,cooking,25,1,10,Guifil Press Brake,Press Brake,Operator PM
278428,2020-06-11,cooking,16,1,10,Welder,Welder,Operator PM
278429,2020-06-11,cooking,29,1,540,Grizzly  Sander,Sander,No Operator
278430,2020-06-11,cooking,29,1,10,Grizzly  Sander,Sander,Operator PM
278431,2020-06-11,cooking,64,1,540,Etcher,Etcher,No Operator
278432,2020-06-11,cooking,64,1,10,Etcher,Etcher,Operator PM
278434,2020-06-11,cooking,2,1,10,Etcher,Etcher,Operator PM
278436,2020-06-11,cooking,46,1,10,Etcher,Etcher,Operator PM
278440,2020-06-11,cooking,47,1,15,Grizzly Sander,Sander,Operator PM
278443,2020-06-11,cooking,65,1,15,Grizzly Sander,Sander,Operator PM
278445,2020-06-11,cooking,145,1,20,Woodtek Sander,Sander,Operator PM
278446,2020-06-11,cooking,145,1,15,Woodtek Sander,Sander,Operator PM
278448,2020-06-11,cooking,160,1,15,Woodtek,Sander,Operator PM
278450,2020-06-11,cooking,163,1,15,Kuhlmeyer Sander,Sander,Operator PM
278453,2020-06-11,cooking,10,1,10,G & P SANDER,Sander,Operator PM
278456,2020-06-11,cooking,11,1,15,Welder,Welder,Operator PM
278459,2020-06-11,cooking,147,1,15,Welder,Welder,Operator PM
