id,day,plant,machine_id,shift,dt,description,category,reason_code
242857,2020-02-18,cooking,89,1,10,Amada FBD 8025 Press Brake,Press Brake,Operator PM
242862,2020-02-18,cooking,53,1,20,Amada ATC Press Brake,Press Brake,Set Up
242864,2020-02-18,cooking,53,1,20,Amada ATC Press Brake,Press Brake,Set Up
242865,2020-02-18,cooking,53,1,10,Amada ATC Press Brake,Press Brake,Set Up
242866,2020-02-18,cooking,53,1,2,Amada ATC Press Brake,Press Brake,Set Up
242868,2020-02-18,cooking,53,1,2,Amada ATC Press Brake,Press Brake,Set Up
242869,2020-02-18,cooking,53,1,6,Amada ATC Press Brake,Press Brake,Operator PM
242870,2020-02-18,cooking,53,1,180,Amada ATC Press Brake,Press Brake,Maintenance
242871,2020-02-18,cooking,53,1,3,Amada ATC Press Brake,Press Brake,Set Up
242872,2020-02-18,cooking,53,1,2,Amada ATC Press Brake,Press Brake,Set Up
242873,2020-02-18,cooking,53,1,2,Amada ATC Press Brake,Press Brake,Set Up
242874,2020-02-18,cooking,53,1,26,Amada ATC Press Brake,Press Brake,Set Up
242875,2020-02-18,cooking,95,1,3,Amada FBD 8025 Press Brake,Press Brake,Set Up
242876,2020-02-18,cooking,95,1,6,Amada FBD 8025 Press Brake,Press Brake,Set Up
242878,2020-02-18,cooking,6,1,600,Amada HFB 8025 Press Brake,Press Brake,No Operator
242879,2020-02-18,cooking,6,1,5,Amada HFB 8025 Press Brake,Press Brake,Operator PM
242880,2020-02-18,cooking,90,1,600,Amada FBD 8025 Press Brake,Press Brake,No Operator
242881,2020-02-18,cooking,90,1,5,Amada FBD 8025 Press Brake,Press Brake,Operator PM
242882,2020-02-18,cooking,97,1,600,Amada Astro 100-M / Robot ERX-1210,Press Brake,No Operator
242883,2020-02-18,cooking,97,1,5,Amada Astro 100-M / Robot ERX-1210,Press Brake,Operator PM
242884,2020-02-18,cooking,99,1,600,Amada RG-3512LD Press Brake,Press Brake,No Operator
