225163,1/2/2020 0:00:00,"C",8.00,1,7,8
225164,1/2/2020 0:00:00,"C",8.00,1,6,8
225165,1/2/2020 0:00:00,"C",8.00,1,6,8
225166,1/2/2020 0:00:00,"C",8.00,1,10,17
225167,1/2/2020 0:00:00,"C",8.00,1,10,19
225168,1/2/2020 0:00:00,"C",8.00,1,55,11
225169,1/2/2020 0:00:00,"C",9.00,1,10,8
225170,1/2/2020 0:00:00,"C",9.00,1,5,8
225171,1/2/2020 0:00:00,"C",9.00,1,40,3
225172,1/2/2020 0:00:00,"C",9.00,1,30,2
225173,1/2/2020 0:00:00,"C",9.00,1,5,8
225174,1/2/2020 0:00:00,"C",9.00,1,20,17
225175,1/2/2020 0:00:00,"C",9.00,1,5,8
225176,1/2/2020 0:00:00,"C",9.00,1,15,17
225177,1/2/2020 0:00:00,"C",9.00,1,10,19
225178,1/2/2020 0:00:00,"C",13.00,1,15,8
225179,1/2/2020 0:00:00,"C",13.00,1,15,19
225180,1/2/2020 0:00:00,"C",15.00,1,10,8
225181,1/2/2020 0:00:00,"C",15.00,1,52,12
225182,1/2/2020 0:00:00,"C",15.00,1,10,8
225183,1/2/2020 0:00:00,"C",15.00,1,180,12
225184,1/2/2020 0:00:00,"C",15.00,1,15,19
225185,1/2/2020 0:00:00,"C",17.00,1,480,11
225186,1/2/2020 0:00:00,"C",20.00,1,10,17
225187,1/2/2020 0:00:00,"C",20.00,1,10,17
225188,1/2/2020 0:00:00,"C",20.00,1,10,17
225189,1/2/2020 0:00:00,"C",20.00,1,15,19
225190,1/2/2020 0:00:00,"C",22.00,1,10,17
225191,1/2/2020 0:00:00,"C",22.00,1,10,14
225192,1/2/2020 0:00:00,"C",22.00,1,5,8
225193,1/2/2020 0:00:00,"C",22.00,1,5,8
225194,1/2/2020 0:00:00,"C",22.00,1,5,14
225195,1/2/2020 0:00:00,"C",22.00,1,5,8
225196,1/2/2020 0:00:00,"C",22.00,1,10,8
225197,1/2/2020 0:00:00,"C",22.00,1,5,1
225198,1/2/2020 0:00:00,"C",22.00,1,5,13
225199,1/2/2020 0:00:00,"C",22.00,1,20,5
225200,1/2/2020 0:00:00,"C",22.00,1,5,8
225201,1/2/2020 0:00:00,"C",22.00,1,10,17
225202,1/2/2020 0:00:00,"C",22.00,1,10,8
225203,1/2/2020 0:00:00,"C",22.00,1,5,19
225204,1/2/2020 0:00:00,"C",88.00,1,20,8
225205,1/2/2020 0:00:00,"C",88.00,1,10,17
225206,1/2/2020 0:00:00,"C",88.00,1,10,17
225207,1/2/2020 0:00:00,"C",90.00,1,10,17
225208,1/2/2020 0:00:00,"C",90.00,1,5,8
225209,1/2/2020 0:00:00,"C",90.00,1,10,17
225210,1/2/2020 0:00:00,"C",90.00,1,10,19
225211,1/2/2020 0:00:00,"C",108.00,1,20,8
225212,1/2/2020 0:00:00,"C",108.00,1,10,2
225213,1/2/2020 0:00:00,"C",108.00,1,5,12
225214,1/2/2020 0:00:00,"C",108.00,1,15,2
225215,1/2/2020 0:00:00,"C",108.00,1,5,1
225216,1/2/2020 0:00:00,"C",108.00,1,25,12
225217,1/2/2020 0:00:00,"C",108.00,1,5,2
225218,1/2/2020 0:00:00,"C",108.00,1,15,19
225219,1/2/2020 0:00:00,"C",110.00,1,150,11
225220,1/2/2020 0:00:00,"C",110.00,1,8,8
225221,1/2/2020 0:00:00,"C",110.00,1,10,17
225222,1/2/2020 0:00:00,"C",110.00,1,10,9
225223,1/2/2020 0:00:00,"C",110.00,1,55,11
225224,1/2/2020 0:00:00,"C",122.00,1,30,8
225225,1/2/2020 0:00:00,"C",122.00,1,5,19
225226,1/2/2020 0:00:00,"C",131.00,1,40,8
225227,1/2/2020 0:00:00,"C",131.00,1,10,17
225228,1/2/2020 0:00:00,"C",131.00,1,5,8
225229,1/2/2020 0:00:00,"C",131.00,1,5,8
225230,1/2/2020 0:00:00,"C",131.00,1,10,17
225231,1/2/2020 0:00:00,"C",131.00,1,5,19
225232,1/2/2020 0:00:00,"C",40.00,1,25,17
225233,1/2/2020 0:00:00,"C",40.00,1,10,17
225234,1/2/2020 0:00:00,"C",40.00,1,10,19
225235,1/2/2020 0:00:00,"C",40.00,1,10,17
225236,1/2/2020 0:00:00,"C",40.00,1,5,17
225237,1/2/2020 0:00:00,"C",40.00,1,10,17
225238,1/2/2020 0:00:00,"C",50.00,1,10,17
225239,1/2/2020 0:00:00,"C",50.00,1,10,17
225240,1/2/2020 0:00:00,"C",50.00,1,10,17
225241,1/2/2020 0:00:00,"C",50.00,1,10,19
225242,1/2/2020 0:00:00,"C",57.00,1,20,17
225243,1/2/2020 0:00:00,"C",57.00,1,10,17
225244,1/2/2020 0:00:00,"C",57.00,1,10,19
225245,1/2/2020 0:00:00,"C",32.00,1,5,17
225246,1/2/2020 0:00:00,"C",32.00,1,10,17
225247,1/2/2020 0:00:00,"C",32.00,1,10,17
225248,1/2/2020 0:00:00,"C",32.00,1,10,19
225249,1/2/2020 0:00:00,"C",30.00,1,5,17
225250,1/2/2020 0:00:00,"C",30.00,1,10,19
225251,1/2/2020 0:00:00,"C",30.00,1,300,20
225252,1/2/2020 0:00:00,"C",35.00,1,10,17
225253,1/2/2020 0:00:00,"C",35.00,1,5,17
225254,1/2/2020 0:00:00,"C",35.00,1,10,17
225255,1/2/2020 0:00:00,"C",35.00,1,10,19
225256,1/2/2020 0:00:00,"C",35.00,1,80,11
225257,1/2/2020 0:00:00,"C",44.00,1,5,17
225258,1/2/2020 0:00:00,"C",44.00,1,10,17
225259,1/2/2020 0:00:00,"C",44.00,1,10,19
225260,1/2/2020 0:00:00,"C",31.00,1,4,17
225261,1/2/2020 0:00:00,"C",31.00,1,5,17
225262,1/2/2020 0:00:00,"C",31.00,1,8,8
225263,1/2/2020 0:00:00,"C",31.00,1,10,17
225264,1/2/2020 0:00:00,"C",31.00,1,10,8
225265,1/2/2020 0:00:00,"C",31.00,1,10,8
225266,1/2/2020 0:00:00,"C",31.00,1,15,8
225267,1/2/2020 0:00:00,"C",31.00,1,10,17
225268,1/2/2020 0:00:00,"C",31.00,1,13,10
225269,1/2/2020 0:00:00,"C",31.00,1,22,8
225270,1/2/2020 0:00:00,"C",31.00,1,10,19
225271,1/2/2020 0:00:00,"C",33.00,1,5,17
225272,1/2/2020 0:00:00,"C",33.00,1,10,8
225273,1/2/2020 0:00:00,"C",33.00,1,5,17
225274,1/2/2020 0:00:00,"C",33.00,1,10,8
225275,1/2/2020 0:00:00,"C",33.00,1,10,17
225276,1/2/2020 0:00:00,"C",33.00,1,15,8
225277,1/2/2020 0:00:00,"C",33.00,1,5,8
225278,1/2/2020 0:00:00,"C",33.00,1,15,8
225279,1/2/2020 0:00:00,"C",33.00,1,10,17
225280,1/2/2020 0:00:00,"C",33.00,1,5,19
225281,1/2/2020 0:00:00,"C",51.00,1,10,17
225282,1/2/2020 0:00:00,"C",51.00,1,10,17
225283,1/2/2020 0:00:00,"C",51.00,1,7,8
225284,1/2/2020 0:00:00,"C",51.00,1,6,17
225285,1/2/2020 0:00:00,"C",51.00,1,8,8
225286,1/2/2020 0:00:00,"C",51.00,1,10,17
225287,1/2/2020 0:00:00,"C",51.00,1,7,19
225288,1/2/2020 0:00:00,"C",12.00,1,10,17
225289,1/2/2020 0:00:00,"C",12.00,1,10,8
225290,1/2/2020 0:00:00,"C",12.00,1,10,8
225291,1/2/2020 0:00:00,"C",12.00,1,10,8
225292,1/2/2020 0:00:00,"C",12.00,1,10,17
225293,1/2/2020 0:00:00,"C",12.00,1,10,17
225294,1/2/2020 0:00:00,"C",12.00,1,5,8
225295,1/2/2020 0:00:00,"C",12.00,1,15,8
225296,1/2/2020 0:00:00,"C",12.00,1,10,8
225297,1/2/2020 0:00:00,"C",12.00,1,10,17
225298,1/2/2020 0:00:00,"C",12.00,1,10,17
225299,1/2/2020 0:00:00,"C",12.00,1,10,19
225300,1/2/2020 0:00:00,"C",34.00,1,5,17
225301,1/2/2020 0:00:00,"C",34.00,1,8,8
225302,1/2/2020 0:00:00,"C",34.00,1,8,8
225303,1/2/2020 0:00:00,"C",34.00,1,4,8
225304,1/2/2020 0:00:00,"C",34.00,1,10,17
225305,1/2/2020 0:00:00,"C",34.00,1,4,8
225306,1/2/2020 0:00:00,"C",34.00,1,4,8
225307,1/2/2020 0:00:00,"C",34.00,1,10,17
225308,1/2/2020 0:00:00,"C",34.00,1,9,19
225309,1/2/2020 0:00:00,"C",47.00,1,10,17
225310,1/2/2020 0:00:00,"C",47.00,1,5,8
225311,1/2/2020 0:00:00,"C",47.00,1,10,17
225312,1/2/2020 0:00:00,"C",47.00,1,10,8
225313,1/2/2020 0:00:00,"C",47.00,1,10,8
225314,1/2/2020 0:00:00,"C",47.00,1,10,17
225315,1/2/2020 0:00:00,"C",47.00,1,5,19
225316,1/2/2020 0:00:00,"C",37.00,1,3,17
225317,1/2/2020 0:00:00,"C",37.00,1,6,8
225318,1/2/2020 0:00:00,"C",37.00,1,10,17
225319,1/2/2020 0:00:00,"C",37.00,1,6,8
225320,1/2/2020 0:00:00,"C",37.00,1,6,8
225321,1/2/2020 0:00:00,"C",37.00,1,10,17
225322,1/2/2020 0:00:00,"C",37.00,1,3,8
225323,1/2/2020 0:00:00,"C",37.00,1,5,19
225324,1/2/2020 0:00:00,"C",42.00,1,10,17
225325,1/2/2020 0:00:00,"C",39.00,1,10,17
225326,1/2/2020 0:00:00,"C",42.00,1,10,17
225327,1/2/2020 0:00:00,"C",42.00,1,5,19
225328,1/2/2020 0:00:00,"C",56.00,1,10,17
225329,1/2/2020 0:00:00,"C",56.00,1,10,10
225330,1/2/2020 0:00:00,"C",56.00,1,25,8
225331,1/2/2020 0:00:00,"C",56.00,1,10,17
225332,1/2/2020 0:00:00,"C",56.00,1,15,8
225333,1/2/2020 0:00:00,"C",56.00,1,29,8
225334,1/2/2020 0:00:00,"C",56.00,1,26,8
225335,1/2/2020 0:00:00,"C",56.00,1,10,17
225336,1/2/2020 0:00:00,"C",56.00,1,7,19
225337,1/2/2020 0:00:00,"C",59.00,1,10,17
225338,1/2/2020 0:00:00,"C",59.00,1,20,8
225339,1/2/2020 0:00:00,"C",59.00,1,33,8
225340,1/2/2020 0:00:00,"C",59.00,1,8,9
225341,1/2/2020 0:00:00,"C",59.00,1,44,8
225342,1/2/2020 0:00:00,"C",59.00,1,13,17
225343,1/2/2020 0:00:00,"C",59.00,1,21,17
225344,1/2/2020 0:00:00,"C",59.00,1,10,17
225345,1/2/2020 0:00:00,"C",59.00,1,10,19
225346,1/2/2020 0:00:00,"C",59.00,1,27,20
225347,1/2/2020 0:00:00,"C",23.00,1,10,17
225348,1/2/2020 0:00:00,"C",23.00,1,4,8
225349,1/2/2020 0:00:00,"C",23.00,1,5,19
225350,1/2/2020 0:00:00,"C",23.00,1,12,17
225351,1/2/2020 0:00:00,"C",23.00,1,4,8
225352,1/2/2020 0:00:00,"C",23.00,1,2,8
225353,1/2/2020 0:00:00,"C",23.00,1,10,17
225354,1/2/2020 0:00:00,"C",23.00,1,3,8
225355,1/2/2020 0:00:00,"C",23.00,1,1,8
225356,1/2/2020 0:00:00,"C",23.00,1,4,8
225357,1/2/2020 0:00:00,"C",11.00,1,480,11
225358,1/2/2020 0:00:00,"C",11.00,1,5,19
225359,1/2/2020 0:00:00,"C",35.10,1,480,11
225360,1/2/2020 0:00:00,"C",35.10,1,5,19
225361,1/2/2020 0:00:00,"C",41.00,1,480,11
225362,1/2/2020 0:00:00,"C",41.00,1,5,19
225363,1/2/2020 0:00:00,"C",45.00,1,480,11
225364,1/2/2020 0:00:00,"C",45.00,1,5,19
225365,1/2/2020 0:00:00,"C",46.00,1,480,11
225366,1/2/2020 0:00:00,"C",46.00,1,5,19
225367,1/2/2020 0:00:00,"C",48.00,1,480,11
225368,1/2/2020 0:00:00,"C",48.00,1,5,19
225369,1/2/2020 0:00:00,"C",95.00,1,480,11
225370,1/2/2020 0:00:00,"C",95.00,1,5,19
225371,1/2/2020 0:00:00,"C",97.00,1,480,11
225372,1/2/2020 0:00:00,"C",97.00,1,5,19
225373,1/2/2020 0:00:00,"C",67.00,1,15,8
225374,1/2/2020 0:00:00,"C",67.00,1,10,8
225375,1/2/2020 0:00:00,"C",67.00,1,10,8
225376,1/2/2020 0:00:00,"C",67.00,1,10,19
225377,1/2/2020 0:00:00,"C",66.00,1,10,8
225378,1/2/2020 0:00:00,"C",66.00,1,10,19
225379,1/2/2020 0:00:00,"C",65.00,1,15,8
225380,1/2/2020 0:00:00,"C",65.00,1,10,8
225381,1/2/2020 0:00:00,"C",65.00,1,15,8
225382,1/2/2020 0:00:00,"C",65.00,1,10,8
225383,1/2/2020 0:00:00,"C",65.00,1,20,8
225384,1/2/2020 0:00:00,"C",65.00,1,10,8
225385,1/2/2020 0:00:00,"C",65.00,1,10,19
225386,1/2/2020 0:00:00,"C",64.00,1,24,8
225387,1/2/2020 0:00:00,"C",64.00,1,22,8
225388,1/2/2020 0:00:00,"C",64.00,1,26,8
225389,1/2/2020 0:00:00,"C",64.00,1,25,8
225390,1/2/2020 0:00:00,"C",64.00,1,10,19
225391,1/2/2020 0:00:00,"C",78.00,1,10,17
225392,1/2/2020 0:00:00,"C",78.00,1,10,17
225393,1/2/2020 0:00:00,"C",78.00,1,15,19
225394,1/2/2020 0:00:00,"C",74.00,1,10,17
225395,1/2/2020 0:00:00,"C",74.00,1,10,17
225396,1/2/2020 0:00:00,"C",74.00,1,10,17
225397,1/2/2020 0:00:00,"C",74.00,1,10,19
225398,1/2/2020 0:00:00,"C",76.00,1,20,17
225399,1/2/2020 0:00:00,"C",76.00,1,10,17
225400,1/2/2020 0:00:00,"C",76.00,1,10,19
225401,1/2/2020 0:00:00,"C",75.00,1,20,17
225402,1/2/2020 0:00:00,"C",75.00,1,5,19
225403,1/2/2020 0:00:00,"C",77.00,1,20,17
225404,1/2/2020 0:00:00,"C",77.00,1,5,19
225405,1/2/2020 0:00:00,"C",18.00,1,20,17
225406,1/2/2020 0:00:00,"C",18.00,1,5,19
225407,1/2/2020 0:00:00,"C",19.00,1,20,17
225408,1/2/2020 0:00:00,"C",19.00,1,5,19
225409,1/2/2020 0:00:00,"C",84.00,1,20,17
225410,1/2/2020 0:00:00,"C",84.00,1,20,19
225411,1/2/2020 0:00:00,"C",89.00,1,20,17
225412,1/2/2020 0:00:00,"C",89.00,1,20,19
225413,1/2/2020 0:00:00,"C",1.10,1,20,17
225414,1/2/2020 0:00:00,"C",1.10,1,10,19
225415,1/2/2020 0:00:00,"C",2.00,1,20,17
225416,1/2/2020 0:00:00,"C",2.00,1,10,19
225417,1/2/2020 0:00:00,"C",96.00,1,10,17
225418,1/2/2020 0:00:00,"C",96.00,1,10,17
225419,1/2/2020 0:00:00,"C",96.00,1,15,19
225420,1/2/2020 0:00:00,"C",2.10,1,20,17
225421,1/2/2020 0:00:00,"C",2.10,1,10,19
225422,1/2/2020 0:00:00,"C",114.00,1,20,17
225423,1/2/2020 0:00:00,"C",114.00,1,10,19
225424,1/2/2020 0:00:00,"C",91.00,1,20,17
225425,1/2/2020 0:00:00,"C",91.00,1,15,19
225426,1/2/2020 0:00:00,"C",3.10,1,20,17
225427,1/2/2020 0:00:00,"C",3.10,1,15,19
225428,1/2/2020 0:00:00,"C",80.00,1,20,17
225429,1/2/2020 0:00:00,"C",80.00,1,15,19
225430,1/2/2020 0:00:00,"C",116.00,1,20,17
225431,1/2/2020 0:00:00,"C",116.00,1,15,19
225432,1/2/2020 0:00:00,"C",123.00,1,480,11
225433,1/2/2020 0:00:00,"C",123.00,1,10,19
225434,1/2/2020 0:00:00,"C",130.00,1,480,11
225435,1/2/2020 0:00:00,"C",130.00,1,10,19
225436,1/2/2020 0:00:00,"C",3.00,1,480,11
225437,1/2/2020 0:00:00,"C",3.00,1,10,19
225438,1/2/2020 0:00:00,"C",79.00,1,20,17
225439,1/2/2020 0:00:00,"C",79.00,1,15,19
225440,1/2/2020 0:00:00,"C",136.00,1,20,17
225441,1/2/2020 0:00:00,"C",136.00,1,15,19
225442,1/2/2020 0:00:00,"C",54.00,1,10,17
225443,1/2/2020 0:00:00,"C",54.00,1,10,17
225444,1/2/2020 0:00:00,"C",54.00,1,10,19
225445,1/2/2020 0:00:00,"C",54.00,1,90,20
225446,1/2/2020 0:00:00,"C",54.00,1,120,20
225447,1/2/2020 0:00:00,"C",54.00,1,50,20
225448,1/2/2020 0:00:00,"C",43.00,1,10,17
225449,1/2/2020 0:00:00,"C",43.00,1,90,20
225450,1/2/2020 0:00:00,"C",43.00,1,120,20
225451,1/2/2020 0:00:00,"C",43.00,1,10,17
225452,1/2/2020 0:00:00,"C",43.00,1,50,20
225453,1/2/2020 0:00:00,"C",43.00,1,10,19
225454,1/2/2020 0:00:00,"C",7.00,1,10,17
225455,1/2/2020 0:00:00,"C",7.00,1,90,20
225456,1/2/2020 0:00:00,"C",7.00,1,120,20
225457,1/2/2020 0:00:00,"C",7.00,1,10,17
225458,1/2/2020 0:00:00,"C",7.00,1,50,20
225459,1/2/2020 0:00:00,"C",7.00,1,10,19
225460,1/2/2020 0:00:00,"C",125.00,1,20,17
225461,1/2/2020 0:00:00,"C",125.00,1,10,19
225462,1/2/2020 0:00:00,"C",126.00,1,20,17
225463,1/2/2020 0:00:00,"C",126.00,1,10,19
225464,1/2/2020 0:00:00,"C",127.00,1,20,17
225465,1/2/2020 0:00:00,"C",127.00,1,10,9
225466,1/2/2020 0:00:00,"C",128.00,1,20,17
225467,1/2/2020 0:00:00,"C",128.00,1,10,19
225468,1/2/2020 0:00:00,"C",134.00,1,20,17
225469,1/2/2020 0:00:00,"C",134.00,1,10,19
225470,1/2/2020 0:00:00,"C",135.00,1,20,17
225471,1/2/2020 0:00:00,"C",135.00,1,10,19
225472,1/2/2020 0:00:00,"C",99.00,1,20,17
225473,1/2/2020 0:00:00,"C",99.00,1,10,19
225474,1/2/2020 0:00:00,"C",60.00,1,20,17
225475,1/2/2020 0:00:00,"C",60.00,1,10,19
225476,1/2/2020 0:00:00,"C",85.00,1,25,17
225477,1/2/2020 0:00:00,"C",85.00,1,10,8
225478,1/2/2020 0:00:00,"C",85.00,1,10,8
225479,1/2/2020 0:00:00,"C",85.00,1,10,19
225480,1/2/2020 0:00:00,"C",85.00,1,10,17
225481,1/2/2020 0:00:00,"C",85.00,1,10,17
225482,1/2/2020 0:00:00,"C",52.00,1,480,10
225483,1/2/2020 0:00:00,"C",13.10,1,10,17
225484,1/2/2020 0:00:00,"C",13.10,1,60,20
225485,1/2/2020 0:00:00,"C",13.10,1,120,20
225486,1/2/2020 0:00:00,"C",13.10,1,10,17
225487,1/2/2020 0:00:00,"C",13.10,1,20,19
225488,1/2/2020 0:00:00,"C",125.00,1,10,17
225489,1/2/2020 0:00:00,"C",125.00,1,60,20
225490,1/2/2020 0:00:00,"C",125.00,1,120,20
225491,1/2/2020 0:00:00,"C",125.00,1,10,17
225492,1/2/2020 0:00:00,"C",125.00,1,20,19
225493,1/2/2020 0:00:00,"C",70.00,1,10,17
225494,1/2/2020 0:00:00,"C",70.00,1,20,19
225495,1/2/2020 0:00:00,"C",70.00,1,10,17
225496,1/2/2020 0:00:00,"C",68.00,1,10,17
225497,1/2/2020 0:00:00,"C",68.00,1,20,19
225498,1/2/2020 0:00:00,"C",68.00,1,10,17
225499,1/2/2020 0:00:00,"V",10.00,1,480,11
225500,1/2/2020 0:00:00,"V",10.00,1,15,19
225501,1/2/2020 0:00:00,"V",11.00,1,30,8
225502,1/2/2020 0:00:00,"V",11.00,1,30,1
225503,1/2/2020 0:00:00,"V",11.00,1,45,2
225504,1/2/2020 0:00:00,"V",11.00,1,300,11
225505,1/2/2020 0:00:00,"V",11.00,1,15,19
225506,1/2/2020 0:00:00,"V",13.20,1,480,11
225507,1/2/2020 0:00:00,"V",15.00,1,20,8
225508,1/2/2020 0:00:00,"V",15.00,1,10,19
225509,1/2/2020 0:00:00,"V",17.00,1,10,8
225510,1/2/2020 0:00:00,"V",17.00,1,15,1
225511,1/2/2020 0:00:00,"V",17.00,1,10,8
225512,1/2/2020 0:00:00,"V",17.00,1,10,9
225513,1/2/2020 0:00:00,"V",17.00,1,5,8
225514,1/2/2020 0:00:00,"V",17.00,1,10,8
225515,1/2/2020 0:00:00,"V",17.00,1,10,1
225516,1/2/2020 0:00:00,"V",17.00,1,10,8
225517,1/2/2020 0:00:00,"V",17.00,1,15,19
225518,1/2/2020 0:00:00,"V",19.00,1,10,8
225519,1/2/2020 0:00:00,"V",19.00,1,15,19
225520,1/2/2020 0:00:00,"V",19.00,1,420,11
225521,1/2/2020 0:00:00,"V",24.00,1,15,19
225522,1/2/2020 0:00:00,"V",25.00,1,15,19
225523,1/2/2020 0:00:00,"V",26.00,1,10,8
225524,1/2/2020 0:00:00,"V",26.00,1,15,19
225525,1/2/2020 0:00:00,"V",27.00,1,15,19
225526,1/2/2020 0:00:00,"V",30.00,1,480,11
225527,1/2/2020 0:00:00,"V",30.00,1,15,19
225528,1/2/2020 0:00:00,"V",31.00,1,6,8
225529,1/2/2020 0:00:00,"V",31.00,1,15,19
225530,1/2/2020 0:00:00,"V",32.00,1,5,2
225531,1/2/2020 0:00:00,"V",32.00,1,10,8
225532,1/2/2020 0:00:00,"V",32.00,1,30,11
225533,1/2/2020 0:00:00,"V",32.00,1,15,8
225534,1/2/2020 0:00:00,"V",32.00,1,30,11
225535,1/2/2020 0:00:00,"V",32.00,1,10,8
225536,1/2/2020 0:00:00,"V",32.00,1,15,19
225537,1/2/2020 0:00:00,"V",33.00,1,63,11
225538,1/2/2020 0:00:00,"V",33.00,1,7,8
225539,1/2/2020 0:00:00,"V",33.00,1,112,11
225540,1/2/2020 0:00:00,"V",33.00,1,46,11
225541,1/2/2020 0:00:00,"V",33.00,1,5,8
225542,1/2/2020 0:00:00,"V",33.00,1,210,11
225543,1/2/2020 0:00:00,"V",33.00,1,8,8
225544,1/2/2020 0:00:00,"V",33.00,1,15,19
225545,1/2/2020 0:00:00,"V",36.00,1,30,11
225546,1/2/2020 0:00:00,"V",36.00,1,5,2
225547,1/2/2020 0:00:00,"V",36.00,1,10,8
225548,1/2/2020 0:00:00,"V",36.00,1,10,8
225549,1/2/2020 0:00:00,"V",36.00,1,30,11
225550,1/2/2020 0:00:00,"V",36.00,1,10,8
225551,1/2/2020 0:00:00,"V",36.00,1,15,8
225552,1/2/2020 0:00:00,"V",36.00,1,15,19
225553,1/2/2020 0:00:00,"V",48.00,1,60,8
225554,1/2/2020 0:00:00,"V",48.00,1,15,2
225555,1/2/2020 0:00:00,"V",48.00,1,10,2
225556,1/2/2020 0:00:00,"V",48.00,1,15,19
225557,1/2/2020 0:00:00,"V",50.00,1,42,8
225558,1/2/2020 0:00:00,"V",50.00,1,15,19
225559,1/2/2020 0:00:00,"V",52.00,1,25,19
225560,1/2/2020 0:00:00,"V",53.00,1,20,19
225561,1/2/2020 0:00:00,"V",54.00,1,25,8
225562,1/2/2020 0:00:00,"V",54.00,1,15,19
225563,1/2/2020 0:00:00,"V",60.00,1,10,19
225564,1/2/2020 0:00:00,"V",61.00,1,15,19
225565,1/2/2020 0:00:00,"R",5.00,1,9,8
225566,1/2/2020 0:00:00,"R",5.00,1,3,8
225567,1/2/2020 0:00:00,"R",5.00,1,20,19
225568,1/2/2020 0:00:00,"R",7.00,1,22,11
225569,1/2/2020 0:00:00,"R",7.00,1,5,8
225570,1/2/2020 0:00:00,"R",7.00,1,7,1
225571,1/2/2020 0:00:00,"R",7.00,1,10,8
225572,1/2/2020 0:00:00,"R",7.00,1,8,1
225573,1/2/2020 0:00:00,"R",7.00,1,9,8
225574,1/2/2020 0:00:00,"R",7.00,1,7,1
225575,1/2/2020 0:00:00,"R",7.00,1,4,8
225576,1/2/2020 0:00:00,"R",7.00,1,18,19
225577,1/2/2020 0:00:00,"R",9.00,1,30,19
225578,1/2/2020 0:00:00,"R",10.00,1,480,17
225579,1/2/2020 0:00:00,"R",10.00,1,10,19
225580,1/2/2020 0:00:00,"R",11.00,1,30,19
225581,1/2/2020 0:00:00,"R",14.00,1,408,11
225582,1/2/2020 0:00:00,"R",14.00,1,16,19
225583,1/2/2020 0:00:00,"R",17.00,1,20,8
225584,1/2/2020 0:00:00,"R",17.00,1,20,8
225585,1/2/2020 0:00:00,"R",17.00,1,15,19
225586,1/2/2020 0:00:00,"R",18.00,1,5,8
225587,1/2/2020 0:00:00,"R",18.00,1,15,8
225588,1/2/2020 0:00:00,"R",18.00,1,14,8
225589,1/2/2020 0:00:00,"R",18.00,1,10,19
225590,1/2/2020 0:00:00,"R",21.00,1,18,19
225591,1/2/2020 0:00:00,"R",22.00,1,30,8
225592,1/2/2020 0:00:00,"R",22.00,1,25,8
225593,1/2/2020 0:00:00,"R",22.00,1,15,8
225594,1/2/2020 0:00:00,"R",22.00,1,15,19
225595,1/2/2020 0:00:00,"R",23.00,1,7,8
225596,1/2/2020 0:00:00,"R",23.00,1,8,8
225597,1/2/2020 0:00:00,"R",23.00,1,4,8
225598,1/2/2020 0:00:00,"R",23.00,1,8,8
225599,1/2/2020 0:00:00,"R",23.00,1,15,19
225600,1/2/2020 0:00:00,"R",24.00,1,11,8
225601,1/2/2020 0:00:00,"R",24.00,1,12,8
