id,day,plant,machine_id,shift,dt,description,category,reason_code
228682,2020-01-10,refrigeration,94,1,15,LORS SPOTWELDER,Spotwelder,Operator PM
228683,2020-01-10,refrigeration,44,1,10,AMADA RG-80 PRESS BRAKE,Press Brake,Operator PM
228684,2020-01-10,refrigeration,79,1,5,FELDMANN  FOUR POST FORMER,Custom,Operator PM
228685,2020-01-10,refrigeration,63,1,5,AMADA RG 50 PRESS BRAKE,Press Brake,Operator PM
228686,2020-01-10,refrigeration,67,1,5,H&H J-FLANGE FORMER,Custom,Operator PM
228687,2020-01-10,refrigeration,73,1,5,FELDMANN DUAL ARM FORMER,Custom,Operator PM
228688,2020-01-10,refrigeration,76,1,5,GMT STAKING MACHINE (SPECIAL),Custom,Operator PM
228689,2020-01-10,refrigeration,116,1,15,CANNON DOOR FORM,Custom,Operator PM
228690,2020-01-10,refrigeration,106,1,10,CANNON CABINET FOAMER,Custom,Operator PM
228691,2020-01-10,refrigeration,88,1,10,CANNON CABINET FOAMER,Custom,Operator PM
228692,2020-01-10,refrigeration,86,1,10,UTE COPPER TUBE BENDER,Custom,Operator PM
228693,2020-01-10,refrigeration,104,1,9,AMADA HFT 8025S PRESS BRAKE,Press Brake,Set Up
228694,2020-01-10,refrigeration,104,1,9,AMADA HFT 8025S PRESS BRAKE,Press Brake,Set Up
228695,2020-01-10,refrigeration,104,1,15,AMADA HFT 8025S PRESS BRAKE,Press Brake,Operator PM
228696,2020-01-10,refrigeration,136,1,17,AMADA VIPROS 255,Turret Press,No Operator
228697,2020-01-10,refrigeration,136,1,5,AMADA VIPROS 255,Turret Press,Set Up
228698,2020-01-10,refrigeration,136,1,6,AMADA VIPROS 255,Turret Press,Tool Change(dull)
228699,2020-01-10,refrigeration,136,1,9,AMADA VIPROS 255,Turret Press,Set Up
228700,2020-01-10,refrigeration,136,1,5,AMADA VIPROS 255,Turret Press,Set Up
228701,2020-01-10,refrigeration,136,1,8,AMADA VIPROS 255,Turret Press,Tool Change(dull)
228702,2020-01-10,refrigeration,136,1,6,AMADA VIPROS 255,Turret Press,Set Up
228703,2020-01-10,refrigeration,136,1,22,AMADA VIPROS 255,Turret Press,Operator PM
228704,2020-01-10,refrigeration,158,1,30,AMADA VIPROS 357 QUEEN,Turret Press,Operator PM
228706,2020-01-10,refrigeration,3,1,10,TOMAN TOOL HEAT STAKER,Custom,Operator PM
228707,2020-01-10,refrigeration,7,1,30,AMADA VIPROS 358 KING,Turret Press,Operator PM
228708,2020-01-10,refrigeration,33,1,480,AMADA SHEAR,Shear,No Operator
228709,2020-01-10,refrigeration,33,1,15,AMADA SHEAR,Shear,Operator PM
228710,2020-01-10,refrigeration,39,1,20,AMADA RG-80 PRESS BRAKE,Press Brake,Set Up
228711,2020-01-10,refrigeration,39,1,10,AMADA RG-80 PRESS BRAKE,Press Brake,Set Up
228712,2020-01-10,refrigeration,39,1,5,AMADA RG-80 PRESS BRAKE,Press Brake,Set Up
228713,2020-01-10,refrigeration,39,1,15,AMADA RG-80 PRESS BRAKE,Press Brake,Operator PM
228714,2020-01-10,refrigeration,50,1,15,AMADA VIPROS 357 QUEEN,Turret Press,Operator PM
228715,2020-01-10,refrigeration,52,1,10,CINCINNATI PRESS BRAKE,Press Brake,Set Up
228716,2020-01-10,refrigeration,52,1,100,CINCINNATI PRESS BRAKE,Press Brake,No Operator
228717,2020-01-10,refrigeration,52,1,15,CINCINNATI PRESS BRAKE,Press Brake,Set Up
228718,2020-01-10,refrigeration,52,1,55,CINCINNATI PRESS BRAKE,Press Brake,Maintenance
228719,2020-01-10,refrigeration,52,1,15,CINCINNATI PRESS BRAKE,Press Brake,Operator PM
228720,2020-01-10,refrigeration,54,1,9,AMADA HFE 8025S PRESS BRAKE,Press Brake,Set Up
228721,2020-01-10,refrigeration,54,1,9,AMADA HFE 8025S PRESS BRAKE,Press Brake,Set Up
228722,2020-01-10,refrigeration,54,1,15,AMADA HFE 8025S PRESS BRAKE,Press Brake,Operator PM
228723,2020-01-10,refrigeration,56,1,20,AMADA RG-50 PRESS BRAKE,Press Brake,Set Up
228724,2020-01-10,refrigeration,56,1,20,AMADA RG-50 PRESS BRAKE,Press Brake,Set Up
228725,2020-01-10,refrigeration,56,1,20,AMADA RG-50 PRESS BRAKE,Press Brake,Operator PM
228726,2020-01-10,refrigeration,58,1,30,AMADA VIPROS 358 KING,Turret Press,Operator PM
228727,2020-01-10,refrigeration,61,1,17,AMADA VIPROS 255,Turret Press,No Operator
228728,2020-01-10,refrigeration,61,1,8,AMADA VIPROS 255,Turret Press,Tool Change(dull)
228729,2020-01-10,refrigeration,61,1,15,AMADA VIPROS 255,Turret Press,Set Up
228730,2020-01-10,refrigeration,61,1,8,AMADA VIPROS 255,Turret Press,Tool Change(dull)
228731,2020-01-10,refrigeration,61,1,9,AMADA VIPROS 255,Turret Press,Set Up
228732,2020-01-10,refrigeration,61,1,19,AMADA VIPROS 255,Turret Press,Operator PM
228734,2020-01-10,refrigeration,70,1,10,H&H J-FLANGE FORMER,Custom,Operator PM
228735,2020-01-10,refrigeration,96,1,15,LORS SPOTWELDER,Spotwelder,Operator PM
228736,2020-01-10,refrigeration,98,1,15,LORS SPOTWELDER,Spotwelder,Operator PM
228738,2020-01-10,refrigeration,101,1,20,LORS SPOTWELDER,Spotwelder,Operator PM
228739,2020-01-10,refrigeration,119,1,30,Amada RG-80 Press Brake,Press Brake,Set Up
228740,2020-01-10,refrigeration,119,1,30,Amada RG-80 Press Brake,Press Brake,Set Up
228741,2020-01-10,refrigeration,119,1,15,Amada RG-80 Press Brake,Press Brake,Operator PM
228742,2020-01-10,refrigeration,134,1,360,AMADA TOOL GRINDER - TUGO,Tool sharpener,No Operator
228743,2020-01-10,refrigeration,134,1,47,AMADA TOOL GRINDER - TUGO,Tool sharpener,No Operator
228744,2020-01-10,refrigeration,134,1,15,AMADA TOOL GRINDER - TUGO,Tool sharpener,Operator PM
