id,day,plant,machine_id,shift,dt,description,category,reason_code
277588,2020-06-09,refrigeration,119,1,15,Amada RG-80 Press Brake,Press Brake,Operator PM
277589,2020-06-09,refrigeration,3,1,480,TOMAN TOOL HEAT STAKER,Custom,No Work
277590,2020-06-09,refrigeration,3,1,20,TOMAN TOOL HEAT STAKER,Custom,Operator PM
277592,2020-06-09,refrigeration,96,1,15,LORS SPOTWELDER,Spotwelder,Set Up
277593,2020-06-09,refrigeration,96,1,2,LORS SPOTWELDER,Spotwelder,Set Up
277594,2020-06-09,refrigeration,96,1,45,LORS SPOTWELDER,Spotwelder,Set Up
277595,2020-06-09,refrigeration,96,1,5,LORS SPOTWELDER,Spotwelder,Set Up
277596,2020-06-09,refrigeration,96,1,5,LORS SPOTWELDER,Spotwelder,Operator PM
277598,2020-06-09,refrigeration,98,1,300,LORS SPOTWELDER,Spotwelder,No Operator
277599,2020-06-09,refrigeration,98,1,5,LORS SPOTWELDER,Spotwelder,Set Up
277600,2020-06-09,refrigeration,98,1,110,LORS SPOTWELDER,Spotwelder,Move to another machine
277601,2020-06-09,refrigeration,98,1,5,LORS SPOTWELDER,Spotwelder,Operator PM
277602,2020-06-09,refrigeration,52,1,15,CINCINNATI PRESS BRAKE,Press Brake,Set Up
277603,2020-06-09,refrigeration,52,1,5,CINCINNATI PRESS BRAKE,Press Brake,Set Up
277604,2020-06-09,refrigeration,52,1,5,CINCINNATI PRESS BRAKE,Press Brake,Operator PM
277605,2020-06-09,refrigeration,70,1,480,H&H J-FLANGE FORMER,Custom,No Work
277606,2020-06-09,refrigeration,70,1,20,H&H J-FLANGE FORMER,Custom,Operator PM
277607,2020-06-09,refrigeration,58,1,14,AMADA VIPROS 358 KING,Turret Press,Set Up
277608,2020-06-09,refrigeration,58,1,9,AMADA VIPROS 358 KING,Turret Press,Set Up
277609,2020-06-09,refrigeration,58,1,15,AMADA VIPROS 358 KING,Turret Press,Set Up
277610,2020-06-09,refrigeration,58,1,30,AMADA VIPROS 358 KING,Turret Press,Operator PM
277612,2020-06-09,refrigeration,56,1,10,AMADA RG-50 PRESS BRAKE,Press Brake,Set Up
277613,2020-06-09,refrigeration,56,1,20,AMADA RG-50 PRESS BRAKE,Press Brake,Set Up
277614,2020-06-09,refrigeration,56,1,20,AMADA RG-50 PRESS BRAKE,Press Brake,Set Up
277615,2020-06-09,refrigeration,56,1,15,AMADA RG-50 PRESS BRAKE,Press Brake,Operator PM
277618,2020-06-09,refrigeration,54,1,3,AMADA HFE 8025S PRESS BRAKE,Press Brake,Set Up
277619,2020-06-09,refrigeration,54,1,6,AMADA HFE 8025S PRESS BRAKE,Press Brake,Set Up
277620,2020-06-09,refrigeration,54,1,3,AMADA HFE 8025S PRESS BRAKE,Press Brake,Set Up
277621,2020-06-09,refrigeration,54,1,8,AMADA HFE 8025S PRESS BRAKE,Press Brake,Set Up
277622,2020-06-09,refrigeration,54,1,8,AMADA HFE 8025S PRESS BRAKE,Press Brake,Set Up
277623,2020-06-09,refrigeration,54,1,12,AMADA HFE 8025S PRESS BRAKE,Press Brake,Set Up
277624,2020-06-09,refrigeration,54,1,7,AMADA HFE 8025S PRESS BRAKE,Press Brake,Set Up
277625,2020-06-09,refrigeration,54,1,7,AMADA HFE 8025S PRESS BRAKE,Press Brake,Set Up
277626,2020-06-09,refrigeration,54,1,15,AMADA HFE 8025S PRESS BRAKE,Press Brake,Operator PM
