id,day,plant,machine_id,shift,dt,description,category,reason_code
342226,2020-11-23,refrigeration,119,1,30,Amada RG-80 Press Brake,Press Brake,Set Up
342227,2020-11-23,refrigeration,119,1,30,Amada RG-80 Press Brake,Press Brake,Set Up
342228,2020-11-23,refrigeration,119,1,15,Amada RG-80 Press Brake,Press Brake,Set Up
342229,2020-11-23,refrigeration,119,1,15,Amada RG-80 Press Brake,Press Brake,Operator PM
342230,2020-11-23,refrigeration,101,1,480,LORS SPOTWELDER,Spotwelder,No Work
342231,2020-11-23,refrigeration,101,1,20,LORS SPOTWELDER,Spotwelder,Operator PM
342233,2020-11-23,refrigeration,96,1,5,LORS SPOTWELDER,Spotwelder,Set Up
342234,2020-11-23,refrigeration,96,1,45,LORS SPOTWELDER,Spotwelder,Set Up
342235,2020-11-23,refrigeration,96,1,10,LORS SPOTWELDER,Spotwelder,Set Up
342236,2020-11-23,refrigeration,96,1,5,LORS SPOTWELDER,Spotwelder,Set Up
342237,2020-11-23,refrigeration,96,1,5,LORS SPOTWELDER,Spotwelder,Set Up
342238,2020-11-23,refrigeration,96,1,15,LORS SPOTWELDER,Spotwelder,Operator PM
342239,2020-11-23,refrigeration,96,1,10,LORS SPOTWELDER,Spotwelder,No Operator
342240,2020-11-23,refrigeration,96,1,10,LORS SPOTWELDER,Spotwelder,No Work
342242,2020-11-23,refrigeration,98,1,5,LORS SPOTWELDER,Spotwelder,Set Up
342243,2020-11-23,refrigeration,98,1,45,LORS SPOTWELDER,Spotwelder,Set Up
342244,2020-11-23,refrigeration,98,1,10,LORS SPOTWELDER,Spotwelder,Set Up
342245,2020-11-23,refrigeration,98,1,5,LORS SPOTWELDER,Spotwelder,Set Up
342246,2020-11-23,refrigeration,98,1,15,LORS SPOTWELDER,Spotwelder,Operator PM
342247,2020-11-23,refrigeration,98,1,10,LORS SPOTWELDER,Spotwelder,No Operator
342248,2020-11-23,refrigeration,98,1,10,LORS SPOTWELDER,Spotwelder,No Work
342249,2020-11-23,refrigeration,70,1,480,H&H J-FLANGE FORMER,Custom,No Work
342250,2020-11-23,refrigeration,70,1,20,H&H J-FLANGE FORMER,Custom,Operator PM
342251,2020-11-23,refrigeration,58,1,9,AMADA VIPROS 358 KING,Turret Press,Set Up
342252,2020-11-23,refrigeration,58,1,10,AMADA VIPROS 358 KING,Turret Press,Set Up
342253,2020-11-23,refrigeration,58,1,13,AMADA VIPROS 358 KING,Turret Press,Set Up
342254,2020-11-23,refrigeration,58,1,5,AMADA VIPROS 358 KING,Turret Press,Set Up
