id,day,plant,machine_id,shift,dt,description,category,reason_code
315036,2020-09-15,refrigeration,73,1,5,FELDMANN DUAL ARM FORMER,Custom,Set Up
315037,2020-09-15,refrigeration,73,1,10,FELDMANN DUAL ARM FORMER,Custom,Operator PM
315038,2020-09-15,refrigeration,67,1,600,H&H J-FLANGE FORMER,Custom,No Work
315039,2020-09-15,refrigeration,76,1,5,GMT STAKING MACHINE (SPECIAL),Custom,Set Up
315041,2020-09-15,refrigeration,76,1,5,GMT STAKING MACHINE (SPECIAL),Custom,Operator PM
315042,2020-09-15,refrigeration,63,1,5,AMADA RG 50 PRESS BRAKE,Press Brake,Set Up
315044,2020-09-15,refrigeration,63,1,5,AMADA RG 50 PRESS BRAKE,Press Brake,Operator PM
315045,2020-09-15,refrigeration,94,1,5,LORS SPOTWELDER,Spotwelder,Set Up
315046,2020-09-15,refrigeration,94,1,25,LORS SPOTWELDER,Spotwelder,Operator PM
315048,2020-09-15,refrigeration,44,1,5,AMADA RG-80 PRESS BRAKE,Press Brake,Set Up
315049,2020-09-15,refrigeration,44,1,15,AMADA RG-80 PRESS BRAKE,Press Brake,Operator PM
315052,2020-09-15,refrigeration,79,1,5,FELDMANN  FOUR POST FORMER,Custom,Set Up
315054,2020-09-15,refrigeration,79,1,15,FELDMANN  FOUR POST FORMER,Custom,Operator PM
315056,2020-09-15,refrigeration,119,1,10,Amada RG-80 Press Brake,Press Brake,Set Up
315057,2020-09-15,refrigeration,119,1,15,Amada RG-80 Press Brake,Press Brake,Set Up
315058,2020-09-15,refrigeration,119,1,15,Amada RG-80 Press Brake,Press Brake,Set Up
315059,2020-09-15,refrigeration,119,1,15,Amada RG-80 Press Brake,Press Brake,Set Up
315060,2020-09-15,refrigeration,119,1,10,Amada RG-80 Press Brake,Press Brake,Set Up
315061,2020-09-15,refrigeration,119,1,10,Amada RG-80 Press Brake,Press Brake,Set Up
315062,2020-09-15,refrigeration,119,1,10,Amada RG-80 Press Brake,Press Brake,Set Up
315063,2020-09-15,refrigeration,119,1,15,Amada RG-80 Press Brake,Press Brake,Operator PM
315064,2020-09-15,refrigeration,101,1,480,LORS SPOTWELDER,Spotwelder,No Work
315065,2020-09-15,refrigeration,101,1,20,LORS SPOTWELDER,Spotwelder,Operator PM
315067,2020-09-15,refrigeration,96,1,3,LORS SPOTWELDER,Spotwelder,Set Up
315068,2020-09-15,refrigeration,96,1,15,LORS SPOTWELDER,Spotwelder,Set Up
315069,2020-09-15,refrigeration,96,1,3,LORS SPOTWELDER,Spotwelder,Set Up
315070,2020-09-15,refrigeration,96,1,35,LORS SPOTWELDER,Spotwelder,Set Up
315071,2020-09-15,refrigeration,96,1,5,LORS SPOTWELDER,Spotwelder,Set Up
315072,2020-09-15,refrigeration,96,1,10,LORS SPOTWELDER,Spotwelder,Set Up
315073,2020-09-15,refrigeration,96,1,10,LORS SPOTWELDER,Spotwelder,Set Up
315074,2020-09-15,refrigeration,96,1,3,LORS SPOTWELDER,Spotwelder,Set Up
315075,2020-09-15,refrigeration,96,1,10,LORS SPOTWELDER,Spotwelder,Set Up
315076,2020-09-15,refrigeration,96,1,3,LORS SPOTWELDER,Spotwelder,Set Up
315077,2020-09-15,refrigeration,96,1,14,LORS SPOTWELDER,Spotwelder,Operator PM
315078,2020-09-15,refrigeration,96,1,10,LORS SPOTWELDER,Spotwelder,No Work
315080,2020-09-15,refrigeration,98,1,15,LORS SPOTWELDER,Spotwelder,Set Up
