date,bike_count
2016-06-01,5414
2016-06-02,4155
2016-06-03,5383
2016-06-04,6277
2016-06-05,5803
2016-06-06,5551
2016-06-07,5792
2016-06-08,4805
2016-06-09,4049
2016-06-10,3678
2016-06-11,3670
2016-06-12,6504
2016-06-13,3817
2016-06-14,3048
2016-06-15,4817
2016-06-16,4731
2016-06-17,4020
2016-06-18,2015
2016-06-19,5792
2016-06-20,4431
2016-06-21,4346
2016-06-22,4943
2016-06-23,2248
2016-06-24,2849
2016-06-25,4806
2016-06-26,5278
2016-06-27,4801
2016-06-28,5120
2016-06-29,4729
2016-06-30,4441
