date,bike_count
2014-11-01,2870
2014-11-02,2285
2014-11-03,NA
2014-11-04,3327
2014-11-05,3043
2014-11-06,2395
2014-11-07,3920
2014-11-08,3736
2014-11-09,1429
2014-11-10,3626
2014-11-11,3040
2014-11-12,2725
2014-11-13,2629
2014-11-14,2513
2014-11-15,2348
2014-11-16,1910
2014-11-17,2932
2014-11-18,2952
2014-11-19,2882
2014-11-20,2743
2014-11-21,2089
2014-11-22,2104
2014-11-23,1505
2014-11-24,2547
2014-11-25,1968
2014-11-26,2467
2014-11-27,1118
2014-11-28,751
2014-11-29,748
2014-11-30,921
