date,bike_count
2018-11-01,2344
2018-11-02,2176
2018-11-03,977
2018-11-04,2059
2018-11-05,2388
2018-11-06,2821
2018-11-07,2757
2018-11-08,2607
2018-11-09,1793
2018-11-10,2157
2018-11-11,2052
2018-11-12,2524
2018-11-13,2773
2018-11-14,2000
2018-11-15,2590
2018-11-16,2259
2018-11-17,2671
2018-11-18,2365
2018-11-19,2666
2018-11-20,2289
2018-11-21,1451
2018-11-22,767
2018-11-23,706
2018-11-24,1715
2018-11-25,1512
2018-11-26,1312
2018-11-27,1853
2018-11-28,1715
2018-11-29,2431
2018-11-30,2019
