date,bike_count
2015-11-01,1042
2015-11-02,2698
2015-11-03,3075
2015-11-04,3300
2015-11-05,2605
2015-11-06,2393
2015-11-07,812
2015-11-08,1310
2015-11-09,2156
2015-11-10,3034
2015-11-11,2592
2015-11-12,2231
2015-11-13,1417
2015-11-14,474
2015-11-15,992
2015-11-16,1596
2015-11-17,1129
2015-11-18,2022
2015-11-19,1992
2015-11-20,1828
2015-11-21,1465
2015-11-22,1197
2015-11-23,1653
2015-11-24,1408
2015-11-25,1460
2015-11-26,794
2015-11-27,904
2015-11-28,931
2015-11-29,762
2015-11-30,1530
