date,bike_count
2017-04-01,1967
2017-04-02,2836
2017-04-03,3611
2017-04-04,3302
2017-04-05,1666
2017-04-06,2172
2017-04-07,1427
2017-04-08,1969
2017-04-09,4367
2017-04-10,1903
2017-04-11,3764
2017-04-12,1593
2017-04-13,2248
2017-04-14,2251
2017-04-15,4207
2017-04-16,3875
2017-04-17,2393
2017-04-18,2389
2017-04-19,2223
2017-04-20,2808
2017-04-21,5252
2017-04-22,2065
2017-04-23,1627
2017-04-24,2853
2017-04-25,3008
2017-04-26,2328
2017-04-27,2863
2017-04-28,3787
2017-04-29,3169
2017-04-30,2443
