date,bike_count
2016-02-01,NA
2016-02-02,3023
2016-02-03,1813
2016-02-04,2016
2016-02-05,1935
2016-02-06,2090
2016-02-07,2410
2016-02-08,3312
2016-02-09,3374
2016-02-10,2258
2016-02-11,1780
2016-02-12,1900
2016-02-13,1388
2016-02-14,970
2016-02-15,937
2016-02-16,2308
2016-02-17,2307
2016-02-18,2241
2016-02-19,1295
2016-02-20,3511
2016-02-21,1292
2016-02-22,2485
2016-02-23,3368
2016-02-24,2962
2016-02-25,3714
2016-02-26,2388
2016-02-27,2708
2016-02-28,1233
2016-02-29,2558
