date,bike_count
2014-04-01,4273
2014-04-02,3994
2014-04-03,2666
2014-04-04,3236
2014-04-05,2271
2014-04-06,3715
2014-04-07,5807
2014-04-08,2818
2014-04-09,4078
2014-04-10,4128
2014-04-11,4037
2014-04-12,5013
2014-04-13,6961
2014-04-14,4681
2014-04-15,3419
2014-04-16,2168
2014-04-17,1716
2014-04-18,3813
2014-04-19,2379
2014-04-20,4029
2014-04-21,3674
2014-04-22,2758
2014-04-23,2726
2014-04-24,2692
2014-04-25,4034
2014-04-26,4626
2014-04-27,2914
2014-04-28,4436
2014-04-29,5998
2014-04-30,6489
