date,bike_count
2019-02-01,959
2019-02-02,1467
2019-02-03,963
2019-02-04,133
2019-02-05,190
2019-02-06,361
2019-02-07,466
2019-02-08,284
2019-02-09,38
2019-02-10,25
2019-02-11,34
2019-02-12,35
2019-02-13,184
2019-02-14,301
2019-02-15,546
2019-02-16,274
2019-02-17,725
2019-02-18,828
2019-02-19,951
2019-02-20,1132
2019-02-21,1637
2019-02-22,768
2019-02-23,866
2019-02-24,1098
2019-02-25,1507
2019-02-26,1577
2019-02-27,1281
2019-02-28,1681
