date,bike_count
2017-02-01,2119
2017-02-02,2095
2017-02-03,813
2017-02-04,608
2017-02-05,537
2017-02-06,271
2017-02-07,852
2017-02-08,1003
2017-02-09,1036
2017-02-10,1380
2017-02-11,1895
2017-02-12,2682
2017-02-13,2872
2017-02-14,2537
2017-02-15,1263
2017-02-16,1902
2017-02-17,2751
2017-02-18,876
2017-02-19,907
2017-02-20,817
2017-02-21,1698
2017-02-22,1948
2017-02-23,1872
2017-02-24,1763
2017-02-25,2147
2017-02-26,800
2017-02-27,847
2017-02-28,1610
