date,bike_count
2015-02-01,1455
2015-02-02,2328
2015-02-03,NA
2015-02-04,NA
2015-02-05,NA
2015-02-06,NA
2015-02-07,NA
2015-02-08,NA
2015-02-09,NA
2015-02-10,NA
2015-02-11,NA
2015-02-12,NA
2015-02-13,2894
2015-02-14,2874
2015-02-15,3907
2015-02-16,3306
2015-02-17,3607
2015-02-18,2933
2015-02-19,2125
2015-02-20,2277
2015-02-21,2789
2015-02-22,3301
2015-02-23,3028
2015-02-24,2920
2015-02-25,2097
2015-02-26,1964
2015-02-27,1690
2015-02-28,3541
