date,bike_count
2016-11-01,2132
2016-11-02,1957
2016-11-03,3519
2016-11-04,3748
2016-11-05,612
2016-11-06,2602
2016-11-07,2895
2016-11-08,3995
2016-11-09,2317
2016-11-10,3189
2016-11-11,2756
2016-11-12,1314
2016-11-13,851
2016-11-14,2673
2016-11-15,2028
2016-11-16,2519
2016-11-17,2683
2016-11-18,2541
2016-11-19,1145
2016-11-20,828
2016-11-21,2841
2016-11-22,1926
2016-11-23,1779
2016-11-24,326
2016-11-25,1695
2016-11-26,625
2016-11-27,890
2016-11-28,2436
2016-11-29,2697
2016-11-30,2036
