date,bike_count
2017-11-01,2703
2017-11-02,1336
2017-11-03,839
2017-11-04,612
2017-11-05,264
2017-11-06,1356
2017-11-07,2192
2017-11-08,2137
2017-11-09,1659
2017-11-10,2045
2017-11-11,841
2017-11-12,858
2017-11-13,1403
2017-11-14,1733
2017-11-15,1657
2017-11-16,1784
2017-11-17,2400
2017-11-18,2568
2017-11-19,1059
2017-11-20,1760
2017-11-21,1403
2017-11-22,1837
2017-11-23,668
2017-11-24,1540
2017-11-25,1499
2017-11-26,703
2017-11-27,2725
2017-11-28,1739
2017-11-29,2585
2017-11-30,1646
