date,bike_count
2013-12-18,127
2013-12-19,121
2013-12-20,22
2013-12-21,206
2013-12-22,122
2013-12-23,99
2013-12-24,NA
2013-12-25,94
2013-12-26,154
2013-12-27,90
2013-12-28,263
2013-12-29,229
2013-12-30,165
2013-12-31,114
