date,bike_count
2018-04-01,812
2018-04-02,NA
2018-04-03,3196
2018-04-04,1750
2018-04-05,1682
2018-04-06,3380
2018-04-07,1028
2018-04-08,1707
2018-04-09,4568
2018-04-10,2284
2018-04-11,1941
2018-04-12,1976
2018-04-13,1485
2018-04-14,894
2018-04-15,2092
2018-04-16,1685
2018-04-17,2892
2018-04-18,3392
2018-04-19,4224
2018-04-20,3327
2018-04-21,3004
2018-04-22,4595
2018-04-23,4618
2018-04-24,5176
2018-04-25,5260
2018-04-26,5832
2018-04-27,3140
2018-04-28,1183
2018-04-29,3560
2018-04-30,3061
